EntryID	Reaction	Buffer	ECNumber	CellularLocation	UniProtKB_AC	Tissue	Enzyme Variant	Enzymename	Organism	Temperature	pH	Activator	Cofactor	Inhibitor	KeggReactionID	KineticMechanismType	Other Modifier	parameter.type	parameter.associatedSpecies	parameter.startValue	parameter.endValue	parameter.standardDeviation	parameter.unit	Pathway	Product	PubMedID	Publication	Rate Equation	SabioReactionID	Substrate
2617	ATP + D-Fructose 6-phosphate = ADP + D-Fructose 1,6-bisphosphate	[ 50 mM Hepes / 10 mM sodium phosphate, 100 mM KCl, 10 mM MgCl2, 1 mg/ml trypsin inhibitor, 0.28 mM NADH, 2.5 mM phosphocreatine, 5 U/ml creatine kinase, 1 U/ml fructose-bisphosphate aldolase, 5 U/ml triose-phosphate isomerase, 3 U/ml glycerol 3-phosphate dehydrogenase,  50 mM Hepes / 10 mM sodium phosphate, 100 mM KCl, 10 mM MgCl2, 1 mg/ml trypsin inhibitor, 0.28 mM NADH, 2.5 mM phosphocreatine, 5 U/ml creatine kinase, 1 U/ml fructose-bisphosphate aldolase, 5 U/ml triose-phosphate isomerase, 3 U/ml glycerol 3-phosphate dehydrogenase]	2.7.1.11	[unknown, unknown, unknown, unknown, unknown, unknown]	P30835	liver	wildtype	6-phosphofructokinase	Rattus norvegicus	35.0	7.4	D-Fructose 2,6-bisphosphate			R00756	Uni-Uni Reversible using Haldane relationship		concentration	ATP	0.001		-	M	Starch and Sucrose metabolism	D-Fructose 1,6-bisphosphate;ADP	1435758	Meléndez-Hevia E, Mateo F, Torres NV: Control analysis of rat liver glycolysis under different glucose concentrations. The substrate approach and the role of glucokinase., Mol Cell Biochem 1992 (115) , 1-9	V*(S-P/Keq)/(Ks*(1+S/Ks+P/Kp))	1113	D-Fructose 6-phosphate;ATP
2617	ATP + D-Fructose 6-phosphate = ADP + D-Fructose 1,6-bisphosphate	[ 50 mM Hepes / 10 mM sodium phosphate, 100 mM KCl, 10 mM MgCl2, 1 mg/ml trypsin inhibitor, 0.28 mM NADH, 2.5 mM phosphocreatine, 5 U/ml creatine kinase, 1 U/ml fructose-bisphosphate aldolase, 5 U/ml triose-phosphate isomerase, 3 U/ml glycerol 3-phosphate dehydrogenase,  50 mM Hepes / 10 mM sodium phosphate, 100 mM KCl, 10 mM MgCl2, 1 mg/ml trypsin inhibitor, 0.28 mM NADH, 2.5 mM phosphocreatine, 5 U/ml creatine kinase, 1 U/ml fructose-bisphosphate aldolase, 5 U/ml triose-phosphate isomerase, 3 U/ml glycerol 3-phosphate dehydrogenase]	2.7.1.11	[unknown, unknown, unknown, unknown, unknown, unknown]	P30835	liver	wildtype	6-phosphofructokinase	Rattus norvegicus	35.0	7.4	D-Fructose 2,6-bisphosphate			R00756	Uni-Uni Reversible using Haldane relationship		Km	D-Fructose 6-phosphate	1.0E-4		-	M	Starch and Sucrose metabolism	D-Fructose 1,6-bisphosphate;ADP	1435758	Meléndez-Hevia E, Mateo F, Torres NV: Control analysis of rat liver glycolysis under different glucose concentrations. The substrate approach and the role of glucokinase., Mol Cell Biochem 1992 (115) , 1-9	V*(S-P/Keq)/(Ks*(1+S/Ks+P/Kp))	1113	D-Fructose 6-phosphate;ATP
2617	ATP + D-Fructose 6-phosphate = ADP + D-Fructose 1,6-bisphosphate	[ 50 mM Hepes / 10 mM sodium phosphate, 100 mM KCl, 10 mM MgCl2, 1 mg/ml trypsin inhibitor, 0.28 mM NADH, 2.5 mM phosphocreatine, 5 U/ml creatine kinase, 1 U/ml fructose-bisphosphate aldolase, 5 U/ml triose-phosphate isomerase, 3 U/ml glycerol 3-phosphate dehydrogenase,  50 mM Hepes / 10 mM sodium phosphate, 100 mM KCl, 10 mM MgCl2, 1 mg/ml trypsin inhibitor, 0.28 mM NADH, 2.5 mM phosphocreatine, 5 U/ml creatine kinase, 1 U/ml fructose-bisphosphate aldolase, 5 U/ml triose-phosphate isomerase, 3 U/ml glycerol 3-phosphate dehydrogenase]	2.7.1.11	[unknown, unknown, unknown, unknown, unknown, unknown]	P30835	liver	wildtype	6-phosphofructokinase	Rattus norvegicus	35.0	7.4	D-Fructose 2,6-bisphosphate			R00756	Uni-Uni Reversible using Haldane relationship		Keq		1000.0		-	-	Starch and Sucrose metabolism	D-Fructose 1,6-bisphosphate;ADP	1435758	Meléndez-Hevia E, Mateo F, Torres NV: Control analysis of rat liver glycolysis under different glucose concentrations. The substrate approach and the role of glucokinase., Mol Cell Biochem 1992 (115) , 1-9	V*(S-P/Keq)/(Ks*(1+S/Ks+P/Kp))	1113	D-Fructose 6-phosphate;ATP
2617	ATP + D-Fructose 6-phosphate = ADP + D-Fructose 1,6-bisphosphate	[ 50 mM Hepes / 10 mM sodium phosphate, 100 mM KCl, 10 mM MgCl2, 1 mg/ml trypsin inhibitor, 0.28 mM NADH, 2.5 mM phosphocreatine, 5 U/ml creatine kinase, 1 U/ml fructose-bisphosphate aldolase, 5 U/ml triose-phosphate isomerase, 3 U/ml glycerol 3-phosphate dehydrogenase,  50 mM Hepes / 10 mM sodium phosphate, 100 mM KCl, 10 mM MgCl2, 1 mg/ml trypsin inhibitor, 0.28 mM NADH, 2.5 mM phosphocreatine, 5 U/ml creatine kinase, 1 U/ml fructose-bisphosphate aldolase, 5 U/ml triose-phosphate isomerase, 3 U/ml glycerol 3-phosphate dehydrogenase]	2.7.1.11	[unknown, unknown, unknown, unknown, unknown, unknown]	P30835	liver	wildtype	6-phosphofructokinase	Rattus norvegicus	35.0	7.4	D-Fructose 2,6-bisphosphate			R00756	Uni-Uni Reversible using Haldane relationship		Km	D-Fructose 1,6-bisphosphate	2.0E-4		-	M	Starch and Sucrose metabolism	D-Fructose 1,6-bisphosphate;ADP	1435758	Meléndez-Hevia E, Mateo F, Torres NV: Control analysis of rat liver glycolysis under different glucose concentrations. The substrate approach and the role of glucokinase., Mol Cell Biochem 1992 (115) , 1-9	V*(S-P/Keq)/(Ks*(1+S/Ks+P/Kp))	1113	D-Fructose 6-phosphate;ATP
2617	ATP + D-Fructose 6-phosphate = ADP + D-Fructose 1,6-bisphosphate	[ 50 mM Hepes / 10 mM sodium phosphate, 100 mM KCl, 10 mM MgCl2, 1 mg/ml trypsin inhibitor, 0.28 mM NADH, 2.5 mM phosphocreatine, 5 U/ml creatine kinase, 1 U/ml fructose-bisphosphate aldolase, 5 U/ml triose-phosphate isomerase, 3 U/ml glycerol 3-phosphate dehydrogenase,  50 mM Hepes / 10 mM sodium phosphate, 100 mM KCl, 10 mM MgCl2, 1 mg/ml trypsin inhibitor, 0.28 mM NADH, 2.5 mM phosphocreatine, 5 U/ml creatine kinase, 1 U/ml fructose-bisphosphate aldolase, 5 U/ml triose-phosphate isomerase, 3 U/ml glycerol 3-phosphate dehydrogenase]	2.7.1.11	[unknown, unknown, unknown, unknown, unknown, unknown]	P30835	liver	wildtype	6-phosphofructokinase	Rattus norvegicus	35.0	7.4	D-Fructose 2,6-bisphosphate			R00756	Uni-Uni Reversible using Haldane relationship		concentration	D-Fructose 6-phosphate			-	-	Starch and Sucrose metabolism	D-Fructose 1,6-bisphosphate;ADP	1435758	Meléndez-Hevia E, Mateo F, Torres NV: Control analysis of rat liver glycolysis under different glucose concentrations. The substrate approach and the role of glucokinase., Mol Cell Biochem 1992 (115) , 1-9	V*(S-P/Keq)/(Ks*(1+S/Ks+P/Kp))	1113	D-Fructose 6-phosphate;ATP
2617	ATP + D-Fructose 6-phosphate = ADP + D-Fructose 1,6-bisphosphate	[ 50 mM Hepes / 10 mM sodium phosphate, 100 mM KCl, 10 mM MgCl2, 1 mg/ml trypsin inhibitor, 0.28 mM NADH, 2.5 mM phosphocreatine, 5 U/ml creatine kinase, 1 U/ml fructose-bisphosphate aldolase, 5 U/ml triose-phosphate isomerase, 3 U/ml glycerol 3-phosphate dehydrogenase,  50 mM Hepes / 10 mM sodium phosphate, 100 mM KCl, 10 mM MgCl2, 1 mg/ml trypsin inhibitor, 0.28 mM NADH, 2.5 mM phosphocreatine, 5 U/ml creatine kinase, 1 U/ml fructose-bisphosphate aldolase, 5 U/ml triose-phosphate isomerase, 3 U/ml glycerol 3-phosphate dehydrogenase]	2.7.1.11	[unknown, unknown, unknown, unknown, unknown, unknown]	P30835	liver	wildtype	6-phosphofructokinase	Rattus norvegicus	35.0	7.4	D-Fructose 2,6-bisphosphate			R00756	Uni-Uni Reversible using Haldane relationship		concentration	D-Fructose 1,6-bisphosphate				-	Starch and Sucrose metabolism	D-Fructose 1,6-bisphosphate;ADP	1435758	Meléndez-Hevia E, Mateo F, Torres NV: Control analysis of rat liver glycolysis under different glucose concentrations. The substrate approach and the role of glucokinase., Mol Cell Biochem 1992 (115) , 1-9	V*(S-P/Keq)/(Ks*(1+S/Ks+P/Kp))	1113	D-Fructose 6-phosphate;ATP
2617	ATP + D-Fructose 6-phosphate = ADP + D-Fructose 1,6-bisphosphate	[ 50 mM Hepes / 10 mM sodium phosphate, 100 mM KCl, 10 mM MgCl2, 1 mg/ml trypsin inhibitor, 0.28 mM NADH, 2.5 mM phosphocreatine, 5 U/ml creatine kinase, 1 U/ml fructose-bisphosphate aldolase, 5 U/ml triose-phosphate isomerase, 3 U/ml glycerol 3-phosphate dehydrogenase,  50 mM Hepes / 10 mM sodium phosphate, 100 mM KCl, 10 mM MgCl2, 1 mg/ml trypsin inhibitor, 0.28 mM NADH, 2.5 mM phosphocreatine, 5 U/ml creatine kinase, 1 U/ml fructose-bisphosphate aldolase, 5 U/ml triose-phosphate isomerase, 3 U/ml glycerol 3-phosphate dehydrogenase]	2.7.1.11	[unknown, unknown, unknown, unknown, unknown, unknown]	P30835	liver	wildtype	6-phosphofructokinase	Rattus norvegicus	35.0	7.4	D-Fructose 2,6-bisphosphate			R00756	Uni-Uni Reversible using Haldane relationship		Vmax		8.33333333E-7		-	mol*s^(-1)*g^(-1)	Starch and Sucrose metabolism	D-Fructose 1,6-bisphosphate;ADP	1435758	Meléndez-Hevia E, Mateo F, Torres NV: Control analysis of rat liver glycolysis under different glucose concentrations. The substrate approach and the role of glucokinase., Mol Cell Biochem 1992 (115) , 1-9	V*(S-P/Keq)/(Ks*(1+S/Ks+P/Kp))	1113	D-Fructose 6-phosphate;ATP
2617	ATP + D-Fructose 6-phosphate = ADP + D-Fructose 1,6-bisphosphate	[ 50 mM Hepes / 10 mM sodium phosphate, 100 mM KCl, 10 mM MgCl2, 1 mg/ml trypsin inhibitor, 0.28 mM NADH, 2.5 mM phosphocreatine, 5 U/ml creatine kinase, 1 U/ml fructose-bisphosphate aldolase, 5 U/ml triose-phosphate isomerase, 3 U/ml glycerol 3-phosphate dehydrogenase,  50 mM Hepes / 10 mM sodium phosphate, 100 mM KCl, 10 mM MgCl2, 1 mg/ml trypsin inhibitor, 0.28 mM NADH, 2.5 mM phosphocreatine, 5 U/ml creatine kinase, 1 U/ml fructose-bisphosphate aldolase, 5 U/ml triose-phosphate isomerase, 3 U/ml glycerol 3-phosphate dehydrogenase]	2.7.1.11	[unknown, unknown, unknown, unknown, unknown, unknown]	P30835	liver	wildtype	6-phosphofructokinase	Rattus norvegicus	35.0	7.4	D-Fructose 2,6-bisphosphate			R00756	Uni-Uni Reversible using Haldane relationship		concentration	D-Fructose 2,6-bisphosphate	1.5E-5		-	M	Starch and Sucrose metabolism	D-Fructose 1,6-bisphosphate;ADP	1435758	Meléndez-Hevia E, Mateo F, Torres NV: Control analysis of rat liver glycolysis under different glucose concentrations. The substrate approach and the role of glucokinase., Mol Cell Biochem 1992 (115) , 1-9	V*(S-P/Keq)/(Ks*(1+S/Ks+P/Kp))	1113	D-Fructose 6-phosphate;ATP
4231	ATP + D-Fructose 6-phosphate = ADP + D-Fructose 1,6-bisphosphate	[ 50 mM HEPES, 100 mM KCl, 2.5 mM MgCl2, 0.15 mM NADH, 5 mM KPi, 1 mM NH4Cl, 2 mM EGTA, 25 mM KF, 0.75 mM Glucose-6-phosphate, 0.5 units aldolase, 0.5 units alpha-glycerophosphate dehydrogenase, 5 units triose-phosphate isomerase, 1 unit phosphoglucoisomerase,  50 mM HEPES, 100 mM KCl, 2.5 mM MgCl2, 0.15 mM NADH, 5 mM KPi, 1 mM NH4Cl, 2 mM EGTA, 25 mM KF, 0.75 mM Glucose-6-phosphate, 0.5 units aldolase, 0.5 units alpha-glycerophosphate dehydrogenase, 5 units triose-phosphate isomerase, 1 unit phosphoglucoisomerase]	2.7.1.11	[unknown, unknown, unknown, unknown, unknown, unknown]	P30835	hepatocyte	wildtype	6-phosphofructokinase	Rattus norvegicus	30.0	7.1	D-Fructose 2,6-bisphosphate			R00756	unknown		concentration	D-Fructose 1,6-bisphosphate	1.0E-4		-	M	Glycolysis/Gluconeogenesis	ADP;D-Fructose 1,6-bisphosphate	6312891	Chaekal OK, Boaz JC, Sugano T, Harris RA: Role of fructose 2,6-bisphosphate in the regulation of glycolysis and gluconeogenesis in chicken liver, Arch Biochem Biophys 1983 (225) , 771-8	unknown	1113	D-Fructose 6-phosphate;ATP
4231	ATP + D-Fructose 6-phosphate = ADP + D-Fructose 1,6-bisphosphate	[ 50 mM HEPES, 100 mM KCl, 2.5 mM MgCl2, 0.15 mM NADH, 5 mM KPi, 1 mM NH4Cl, 2 mM EGTA, 25 mM KF, 0.75 mM Glucose-6-phosphate, 0.5 units aldolase, 0.5 units alpha-glycerophosphate dehydrogenase, 5 units triose-phosphate isomerase, 1 unit phosphoglucoisomerase,  50 mM HEPES, 100 mM KCl, 2.5 mM MgCl2, 0.15 mM NADH, 5 mM KPi, 1 mM NH4Cl, 2 mM EGTA, 25 mM KF, 0.75 mM Glucose-6-phosphate, 0.5 units aldolase, 0.5 units alpha-glycerophosphate dehydrogenase, 5 units triose-phosphate isomerase, 1 unit phosphoglucoisomerase]	2.7.1.11	[unknown, unknown, unknown, unknown, unknown, unknown]	P30835	hepatocyte	wildtype	6-phosphofructokinase	Rattus norvegicus	30.0	7.1	D-Fructose 2,6-bisphosphate			R00756	unknown		specific enz. activity		3.00006E-4		-	katal*g^(-1)	Glycolysis/Gluconeogenesis	ADP;D-Fructose 1,6-bisphosphate	6312891	Chaekal OK, Boaz JC, Sugano T, Harris RA: Role of fructose 2,6-bisphosphate in the regulation of glycolysis and gluconeogenesis in chicken liver, Arch Biochem Biophys 1983 (225) , 771-8	unknown	1113	D-Fructose 6-phosphate;ATP
