EntryID	Reaction	Buffer	Organism	Temperature	pH	Activator	Cofactor	Inhibitor	KeggReactionID	KineticMechanismType	Other Modifier	parameter.type	parameter.associatedSpecies	parameter.startValue	parameter.endValue	parameter.standardDeviation	parameter.unit	Pathway	Product	PubMedID	Publication	Rate Equation	SabioReactionID	Substrate	UniProtKB_AC	Tissue	Enzyme Variant	Enzymename	ECNumber	CellularLocation
196	H2O + D-Fructose 1,6-bisphosphate = Phosphate + D-Fructose 6-phosphate	[ 50 mM HEPES, 10 mM Sodium phosphate, 10 mM MgCl2, 100 mM KCl,  50 mM HEPES, 10 mM Sodium phosphate, 10 mM MgCl2, 100 mM KCl]	Rattus norvegicus	35.0	7.4				R00762	unknown		Vmax		2.01666667E-6		-	M*s^(-1)*g^(-1)	Calvin cycle	D-Fructose 6-phosphate;Phosphate	8396135	Sola MM, Salto R, Oliver FJ, Gutiérrez M, Vargas AM: Effects of AMP and fructose 2,6-bisphosphate on fluxes between glucose 6-phosphate and triose-phosphate in renal cortical extracts, J Biol Chem 1993 (268) , 19352-7	unknown	1117	H2O;D-Fructose 1,6-bisphosphate	Q9Z1N1;P19112	kidney	wildtype	fructose-bisphosphatase	3.1.3.11	[unknown, unknown, unknown, unknown, unknown]
196	H2O + D-Fructose 1,6-bisphosphate = Phosphate + D-Fructose 6-phosphate	[ 50 mM HEPES, 10 mM Sodium phosphate, 10 mM MgCl2, 100 mM KCl,  50 mM HEPES, 10 mM Sodium phosphate, 10 mM MgCl2, 100 mM KCl]	Rattus norvegicus	35.0	7.4				R00762	unknown		Km	D-Fructose 1,6-bisphosphate	1.0E-5		6.0E-7	M	Calvin cycle	D-Fructose 6-phosphate;Phosphate	8396135	Sola MM, Salto R, Oliver FJ, Gutiérrez M, Vargas AM: Effects of AMP and fructose 2,6-bisphosphate on fluxes between glucose 6-phosphate and triose-phosphate in renal cortical extracts, J Biol Chem 1993 (268) , 19352-7	unknown	1117	H2O;D-Fructose 1,6-bisphosphate	Q9Z1N1;P19112	kidney	wildtype	fructose-bisphosphatase	3.1.3.11	[unknown, unknown, unknown, unknown, unknown]
201	H2O + D-Fructose 1,6-bisphosphate = Phosphate + D-Fructose 6-phosphate	[ 50 mM HEPES, 10 mM Sodium phosphate, 10 mM MgCl2, 100 mM KCl,  50 mM HEPES, 10 mM Sodium phosphate, 10 mM MgCl2, 100 mM KCl]	Rattus norvegicus	35.0	7.4			AMP	R00762	unknown		concentration	D-Fructose 1,6-bisphosphate	0.0	5.0E-5		M	Calvin cycle	D-Fructose 6-phosphate;Phosphate	8396135	Sola MM, Salto R, Oliver FJ, Gutiérrez M, Vargas AM: Effects of AMP and fructose 2,6-bisphosphate on fluxes between glucose 6-phosphate and triose-phosphate in renal cortical extracts, J Biol Chem 1993 (268) , 19352-7	unknown	1117	H2O;D-Fructose 1,6-bisphosphate	Q9Z1N1;P19112	kidney	wildtype	fructose-bisphosphatase	3.1.3.11	[unknown, unknown, unknown, unknown, unknown, unknown]
201	H2O + D-Fructose 1,6-bisphosphate = Phosphate + D-Fructose 6-phosphate	[ 50 mM HEPES, 10 mM Sodium phosphate, 10 mM MgCl2, 100 mM KCl,  50 mM HEPES, 10 mM Sodium phosphate, 10 mM MgCl2, 100 mM KCl]	Rattus norvegicus	35.0	7.4			AMP	R00762	unknown		Km	D-Fructose 1,6-bisphosphate	1.3E-5		9.0E-7	M	Calvin cycle	D-Fructose 6-phosphate;Phosphate	8396135	Sola MM, Salto R, Oliver FJ, Gutiérrez M, Vargas AM: Effects of AMP and fructose 2,6-bisphosphate on fluxes between glucose 6-phosphate and triose-phosphate in renal cortical extracts, J Biol Chem 1993 (268) , 19352-7	unknown	1117	H2O;D-Fructose 1,6-bisphosphate	Q9Z1N1;P19112	kidney	wildtype	fructose-bisphosphatase	3.1.3.11	[unknown, unknown, unknown, unknown, unknown, unknown]
201	H2O + D-Fructose 1,6-bisphosphate = Phosphate + D-Fructose 6-phosphate	[ 50 mM HEPES, 10 mM Sodium phosphate, 10 mM MgCl2, 100 mM KCl,  50 mM HEPES, 10 mM Sodium phosphate, 10 mM MgCl2, 100 mM KCl]	Rattus norvegicus	35.0	7.4			AMP	R00762	unknown		concentration	AMP	1.0E-5			M	Calvin cycle	D-Fructose 6-phosphate;Phosphate	8396135	Sola MM, Salto R, Oliver FJ, Gutiérrez M, Vargas AM: Effects of AMP and fructose 2,6-bisphosphate on fluxes between glucose 6-phosphate and triose-phosphate in renal cortical extracts, J Biol Chem 1993 (268) , 19352-7	unknown	1117	H2O;D-Fructose 1,6-bisphosphate	Q9Z1N1;P19112	kidney	wildtype	fructose-bisphosphatase	3.1.3.11	[unknown, unknown, unknown, unknown, unknown, unknown]
201	H2O + D-Fructose 1,6-bisphosphate = Phosphate + D-Fructose 6-phosphate	[ 50 mM HEPES, 10 mM Sodium phosphate, 10 mM MgCl2, 100 mM KCl,  50 mM HEPES, 10 mM Sodium phosphate, 10 mM MgCl2, 100 mM KCl]	Rattus norvegicus	35.0	7.4			AMP	R00762	unknown		Vmax		1.88333333E-6		1.33333E-7	M*s^(-1)*g^(-1)	Calvin cycle	D-Fructose 6-phosphate;Phosphate	8396135	Sola MM, Salto R, Oliver FJ, Gutiérrez M, Vargas AM: Effects of AMP and fructose 2,6-bisphosphate on fluxes between glucose 6-phosphate and triose-phosphate in renal cortical extracts, J Biol Chem 1993 (268) , 19352-7	unknown	1117	H2O;D-Fructose 1,6-bisphosphate	Q9Z1N1;P19112	kidney	wildtype	fructose-bisphosphatase	3.1.3.11	[unknown, unknown, unknown, unknown, unknown, unknown]
202	H2O + D-Fructose 1,6-bisphosphate = Phosphate + D-Fructose 6-phosphate	[ 50 mM HEPES, 10 mM Sodium phosphate, 10 mM MgCl2, 100 mM KCl,  50 mM HEPES, 10 mM Sodium phosphate, 10 mM MgCl2, 100 mM KCl]	Rattus norvegicus	35.0	7.4			D-Fructose 2,6-bisphosphate	R00762	unknown		Km	D-Fructose 1,6-bisphosphate	1.8E-5		9.0E-7	M	Calvin cycle	Phosphate;D-Fructose 6-phosphate	8396135	Sola MM, Salto R, Oliver FJ, Gutiérrez M, Vargas AM: Effects of AMP and fructose 2,6-bisphosphate on fluxes between glucose 6-phosphate and triose-phosphate in renal cortical extracts, J Biol Chem 1993 (268) , 19352-7	unknown	1117	D-Fructose 1,6-bisphosphate;H2O	Q9Z1N1;P19112	kidney	wildtype	fructose-bisphosphatase	3.1.3.11	[unknown, unknown, unknown, unknown, unknown, unknown]
202	H2O + D-Fructose 1,6-bisphosphate = Phosphate + D-Fructose 6-phosphate	[ 50 mM HEPES, 10 mM Sodium phosphate, 10 mM MgCl2, 100 mM KCl,  50 mM HEPES, 10 mM Sodium phosphate, 10 mM MgCl2, 100 mM KCl]	Rattus norvegicus	35.0	7.4			D-Fructose 2,6-bisphosphate	R00762	unknown		concentration	D-Fructose 1,6-bisphosphate	0.0	5.0E-5		M	Calvin cycle	Phosphate;D-Fructose 6-phosphate	8396135	Sola MM, Salto R, Oliver FJ, Gutiérrez M, Vargas AM: Effects of AMP and fructose 2,6-bisphosphate on fluxes between glucose 6-phosphate and triose-phosphate in renal cortical extracts, J Biol Chem 1993 (268) , 19352-7	unknown	1117	D-Fructose 1,6-bisphosphate;H2O	Q9Z1N1;P19112	kidney	wildtype	fructose-bisphosphatase	3.1.3.11	[unknown, unknown, unknown, unknown, unknown, unknown]
202	H2O + D-Fructose 1,6-bisphosphate = Phosphate + D-Fructose 6-phosphate	[ 50 mM HEPES, 10 mM Sodium phosphate, 10 mM MgCl2, 100 mM KCl,  50 mM HEPES, 10 mM Sodium phosphate, 10 mM MgCl2, 100 mM KCl]	Rattus norvegicus	35.0	7.4			D-Fructose 2,6-bisphosphate	R00762	unknown		concentration	D-Fructose 2,6-bisphosphate	1.0E-5			M	Calvin cycle	Phosphate;D-Fructose 6-phosphate	8396135	Sola MM, Salto R, Oliver FJ, Gutiérrez M, Vargas AM: Effects of AMP and fructose 2,6-bisphosphate on fluxes between glucose 6-phosphate and triose-phosphate in renal cortical extracts, J Biol Chem 1993 (268) , 19352-7	unknown	1117	D-Fructose 1,6-bisphosphate;H2O	Q9Z1N1;P19112	kidney	wildtype	fructose-bisphosphatase	3.1.3.11	[unknown, unknown, unknown, unknown, unknown, unknown]
202	H2O + D-Fructose 1,6-bisphosphate = Phosphate + D-Fructose 6-phosphate	[ 50 mM HEPES, 10 mM Sodium phosphate, 10 mM MgCl2, 100 mM KCl,  50 mM HEPES, 10 mM Sodium phosphate, 10 mM MgCl2, 100 mM KCl]	Rattus norvegicus	35.0	7.4			D-Fructose 2,6-bisphosphate	R00762	unknown		Vmax		1.86666667E-6		-	M*s^(-1)*g^(-1)	Calvin cycle	Phosphate;D-Fructose 6-phosphate	8396135	Sola MM, Salto R, Oliver FJ, Gutiérrez M, Vargas AM: Effects of AMP and fructose 2,6-bisphosphate on fluxes between glucose 6-phosphate and triose-phosphate in renal cortical extracts, J Biol Chem 1993 (268) , 19352-7	unknown	1117	D-Fructose 1,6-bisphosphate;H2O	Q9Z1N1;P19112	kidney	wildtype	fructose-bisphosphatase	3.1.3.11	[unknown, unknown, unknown, unknown, unknown, unknown]
