EntryID	Reaction	Buffer	Organism	Temperature	pH	Activator	Cofactor	Inhibitor	KeggReactionID	KineticMechanismType	Other Modifier	parameter.type	parameter.associatedSpecies	parameter.startValue	parameter.endValue	parameter.standardDeviation	parameter.unit	Pathway	Product	PubMedID	Publication	Rate Equation	SabioReactionID	Substrate	UniProtKB_AC	Tissue	Enzyme Variant	Enzymename	ECNumber	CellularLocation
3463	NADP+ + D-Glucose 6-phosphate = H+ + 6-Phospho-D-glucono-1,5-lactone + NADPH	[ 10 mM K2HPO4/KH2PO4, 20 mM imidazole-HCl, 150 mM KCl, 5 mM MgCl2,  10 mM K2HPO4/KH2PO4, 20 mM imidazole-HCl, 150 mM KCl, 5 mM MgCl2]	Rattus norvegicus	38.0	7.2				R00835	Michaelis-Menten		Km	D-Glucose 6-phosphate			-	-	Pentose phosphate pathway	H+;NADPH;6-Phospho-D-glucono-1,5-lactone	7929251	Kashiwaya Y, Sato K, Tsuchiya N, Thomas S, Fell DA, Veech RL, Passonneau JV: Control of glucose utilization in working perfused rat heart, J Biol Chem 1994 (269) , 25502-14	V*S/(Km+S)	1176	NADP+;D-Glucose 6-phosphate	P05370	heart	wildtype	glucose-6-phosphate dehydrogenase	1.1.1.49	[unknown, unknown, unknown, unknown, unknown, unknown]
3463	NADP+ + D-Glucose 6-phosphate = H+ + 6-Phospho-D-glucono-1,5-lactone + NADPH	[ 10 mM K2HPO4/KH2PO4, 20 mM imidazole-HCl, 150 mM KCl, 5 mM MgCl2,  10 mM K2HPO4/KH2PO4, 20 mM imidazole-HCl, 150 mM KCl, 5 mM MgCl2]	Rattus norvegicus	38.0	7.2				R00835	Michaelis-Menten		concentration	D-Glucose 6-phosphate			-	-	Pentose phosphate pathway	H+;NADPH;6-Phospho-D-glucono-1,5-lactone	7929251	Kashiwaya Y, Sato K, Tsuchiya N, Thomas S, Fell DA, Veech RL, Passonneau JV: Control of glucose utilization in working perfused rat heart, J Biol Chem 1994 (269) , 25502-14	V*S/(Km+S)	1176	NADP+;D-Glucose 6-phosphate	P05370	heart	wildtype	glucose-6-phosphate dehydrogenase	1.1.1.49	[unknown, unknown, unknown, unknown, unknown, unknown]
3463	NADP+ + D-Glucose 6-phosphate = H+ + 6-Phospho-D-glucono-1,5-lactone + NADPH	[ 10 mM K2HPO4/KH2PO4, 20 mM imidazole-HCl, 150 mM KCl, 5 mM MgCl2,  10 mM K2HPO4/KH2PO4, 20 mM imidazole-HCl, 150 mM KCl, 5 mM MgCl2]	Rattus norvegicus	38.0	7.2				R00835	Michaelis-Menten		Vmax		9.5E-5		-	M*s^(-1)	Pentose phosphate pathway	H+;NADPH;6-Phospho-D-glucono-1,5-lactone	7929251	Kashiwaya Y, Sato K, Tsuchiya N, Thomas S, Fell DA, Veech RL, Passonneau JV: Control of glucose utilization in working perfused rat heart, J Biol Chem 1994 (269) , 25502-14	V*S/(Km+S)	1176	NADP+;D-Glucose 6-phosphate	P05370	heart	wildtype	glucose-6-phosphate dehydrogenase	1.1.1.49	[unknown, unknown, unknown, unknown, unknown, unknown]
26526	NADP+ + D-Glucose 6-phosphate = H+ + 6-Phospho-D-glucono-1,5-lactone + NADPH	[ 18 % Polyvinyl alcohol (70-100 kDa), 0.1 M Phosphate, 0.4 mM 1-Methoxyphenazine methosulfate, 5 mM MgCl2, 5 mM Sodium azid, 5 mM Nitro Blue tetrazolium,  18 % Polyvinyl alcohol (70-100 kDa), 0.1 M Phosphate, 0.4 mM 1-Methoxyphenazine methosulfate, 5 mM MgCl2, 5 mM Sodium azid, 5 mM Nitro Blue tetrazolium]	Rattus norvegicus	22.0	7.4				R00835	Michaelis-Menten		concentration	D-Glucose 6-phosphate	0.0	0.01	-	M	Pentose phosphate pathway	6-Phospho-D-glucono-1,5-lactone;NADPH;H+	12502759	Frederiks WM, Bosch KS, De Jong JS, Van Noorden CJ: Post-translational regulation of glucose-6-phosphate dehydrogenase activity in (pre)neoplastic lesions in rat liver, J Histochem Cytochem 2003 (51) , 105-12	Vmax*A/(Km+A)	1176	NADP+;D-Glucose 6-phosphate	P05370	liver	wildtype	glucose-6-phosphate dehydrogenase	1.1.1.49	[unknown, unknown, unknown, unknown, unknown, unknown]
26526	NADP+ + D-Glucose 6-phosphate = H+ + 6-Phospho-D-glucono-1,5-lactone + NADPH	[ 18 % Polyvinyl alcohol (70-100 kDa), 0.1 M Phosphate, 0.4 mM 1-Methoxyphenazine methosulfate, 5 mM MgCl2, 5 mM Sodium azid, 5 mM Nitro Blue tetrazolium,  18 % Polyvinyl alcohol (70-100 kDa), 0.1 M Phosphate, 0.4 mM 1-Methoxyphenazine methosulfate, 5 mM MgCl2, 5 mM Sodium azid, 5 mM Nitro Blue tetrazolium]	Rattus norvegicus	22.0	7.4				R00835	Michaelis-Menten		Km	D-Glucose 6-phosphate	2.0E-4		1.0E-4	M	Pentose phosphate pathway	6-Phospho-D-glucono-1,5-lactone;NADPH;H+	12502759	Frederiks WM, Bosch KS, De Jong JS, Van Noorden CJ: Post-translational regulation of glucose-6-phosphate dehydrogenase activity in (pre)neoplastic lesions in rat liver, J Histochem Cytochem 2003 (51) , 105-12	Vmax*A/(Km+A)	1176	NADP+;D-Glucose 6-phosphate	P05370	liver	wildtype	glucose-6-phosphate dehydrogenase	1.1.1.49	[unknown, unknown, unknown, unknown, unknown, unknown]
26526	NADP+ + D-Glucose 6-phosphate = H+ + 6-Phospho-D-glucono-1,5-lactone + NADPH	[ 18 % Polyvinyl alcohol (70-100 kDa), 0.1 M Phosphate, 0.4 mM 1-Methoxyphenazine methosulfate, 5 mM MgCl2, 5 mM Sodium azid, 5 mM Nitro Blue tetrazolium,  18 % Polyvinyl alcohol (70-100 kDa), 0.1 M Phosphate, 0.4 mM 1-Methoxyphenazine methosulfate, 5 mM MgCl2, 5 mM Sodium azid, 5 mM Nitro Blue tetrazolium]	Rattus norvegicus	22.0	7.4				R00835	Michaelis-Menten		concentration	NADP+	8.0E-4		-	M	Pentose phosphate pathway	6-Phospho-D-glucono-1,5-lactone;NADPH;H+	12502759	Frederiks WM, Bosch KS, De Jong JS, Van Noorden CJ: Post-translational regulation of glucose-6-phosphate dehydrogenase activity in (pre)neoplastic lesions in rat liver, J Histochem Cytochem 2003 (51) , 105-12	Vmax*A/(Km+A)	1176	NADP+;D-Glucose 6-phosphate	P05370	liver	wildtype	glucose-6-phosphate dehydrogenase	1.1.1.49	[unknown, unknown, unknown, unknown, unknown, unknown]
26526	NADP+ + D-Glucose 6-phosphate = H+ + 6-Phospho-D-glucono-1,5-lactone + NADPH	[ 18 % Polyvinyl alcohol (70-100 kDa), 0.1 M Phosphate, 0.4 mM 1-Methoxyphenazine methosulfate, 5 mM MgCl2, 5 mM Sodium azid, 5 mM Nitro Blue tetrazolium,  18 % Polyvinyl alcohol (70-100 kDa), 0.1 M Phosphate, 0.4 mM 1-Methoxyphenazine methosulfate, 5 mM MgCl2, 5 mM Sodium azid, 5 mM Nitro Blue tetrazolium]	Rattus norvegicus	22.0	7.4				R00835	Michaelis-Menten		Vmax		2.22222222E-7		5.55556E-8	M*s^(-1)	Pentose phosphate pathway	6-Phospho-D-glucono-1,5-lactone;NADPH;H+	12502759	Frederiks WM, Bosch KS, De Jong JS, Van Noorden CJ: Post-translational regulation of glucose-6-phosphate dehydrogenase activity in (pre)neoplastic lesions in rat liver, J Histochem Cytochem 2003 (51) , 105-12	Vmax*A/(Km+A)	1176	NADP+;D-Glucose 6-phosphate	P05370	liver	wildtype	glucose-6-phosphate dehydrogenase	1.1.1.49	[unknown, unknown, unknown, unknown, unknown, unknown]
26527	NADP+ + D-Glucose 6-phosphate = H+ + 6-Phospho-D-glucono-1,5-lactone + NADPH	[ 18 % Polyvinyl alcohol (70-100 kDa), 0.1 M Phosphate, 0.4 mM 1-Methoxyphenazine methosulfate, 5 mM MgCl2, 5 mM Sodium azid, 5 mM Nitro Blue tetrazolium,  18 % Polyvinyl alcohol (70-100 kDa), 0.1 M Phosphate, 0.4 mM 1-Methoxyphenazine methosulfate, 5 mM MgCl2, 5 mM Sodium azid, 5 mM Nitro Blue tetrazolium]	Rattus norvegicus	22.0	7.4				R00835	Michaelis-Menten		Vmax		3.22222222E-5		7.72222E-6	M*s^(-1)	Pentose phosphate pathway	H+;6-Phospho-D-glucono-1,5-lactone;NADPH	12502759	Frederiks WM, Bosch KS, De Jong JS, Van Noorden CJ: Post-translational regulation of glucose-6-phosphate dehydrogenase activity in (pre)neoplastic lesions in rat liver, J Histochem Cytochem 2003 (51) , 105-12	Vmax*A/(Km+A)	1176	D-Glucose 6-phosphate;NADP+	P05370	liver	wildtype	glucose-6-phosphate dehydrogenase	1.1.1.49	[unknown, unknown, unknown, unknown, unknown, unknown]
26527	NADP+ + D-Glucose 6-phosphate = H+ + 6-Phospho-D-glucono-1,5-lactone + NADPH	[ 18 % Polyvinyl alcohol (70-100 kDa), 0.1 M Phosphate, 0.4 mM 1-Methoxyphenazine methosulfate, 5 mM MgCl2, 5 mM Sodium azid, 5 mM Nitro Blue tetrazolium,  18 % Polyvinyl alcohol (70-100 kDa), 0.1 M Phosphate, 0.4 mM 1-Methoxyphenazine methosulfate, 5 mM MgCl2, 5 mM Sodium azid, 5 mM Nitro Blue tetrazolium]	Rattus norvegicus	22.0	7.4				R00835	Michaelis-Menten		Km	D-Glucose 6-phosphate	0.0019		4.0E-4	M	Pentose phosphate pathway	H+;6-Phospho-D-glucono-1,5-lactone;NADPH	12502759	Frederiks WM, Bosch KS, De Jong JS, Van Noorden CJ: Post-translational regulation of glucose-6-phosphate dehydrogenase activity in (pre)neoplastic lesions in rat liver, J Histochem Cytochem 2003 (51) , 105-12	Vmax*A/(Km+A)	1176	D-Glucose 6-phosphate;NADP+	P05370	liver	wildtype	glucose-6-phosphate dehydrogenase	1.1.1.49	[unknown, unknown, unknown, unknown, unknown, unknown]
26527	NADP+ + D-Glucose 6-phosphate = H+ + 6-Phospho-D-glucono-1,5-lactone + NADPH	[ 18 % Polyvinyl alcohol (70-100 kDa), 0.1 M Phosphate, 0.4 mM 1-Methoxyphenazine methosulfate, 5 mM MgCl2, 5 mM Sodium azid, 5 mM Nitro Blue tetrazolium,  18 % Polyvinyl alcohol (70-100 kDa), 0.1 M Phosphate, 0.4 mM 1-Methoxyphenazine methosulfate, 5 mM MgCl2, 5 mM Sodium azid, 5 mM Nitro Blue tetrazolium]	Rattus norvegicus	22.0	7.4				R00835	Michaelis-Menten		concentration	D-Glucose 6-phosphate	0.0	0.01	-	M	Pentose phosphate pathway	H+;6-Phospho-D-glucono-1,5-lactone;NADPH	12502759	Frederiks WM, Bosch KS, De Jong JS, Van Noorden CJ: Post-translational regulation of glucose-6-phosphate dehydrogenase activity in (pre)neoplastic lesions in rat liver, J Histochem Cytochem 2003 (51) , 105-12	Vmax*A/(Km+A)	1176	D-Glucose 6-phosphate;NADP+	P05370	liver	wildtype	glucose-6-phosphate dehydrogenase	1.1.1.49	[unknown, unknown, unknown, unknown, unknown, unknown]
