EntryID	Reaction	Buffer	Organism	Temperature	pH	Activator	Cofactor	Inhibitor	KeggReactionID	KineticMechanismType	Other Modifier	parameter.type	parameter.associatedSpecies	parameter.startValue	parameter.endValue	parameter.standardDeviation	parameter.unit	Pathway	Product	PubMedID	Publication	Rate Equation	SabioReactionID	Substrate	UniProtKB_AC	Tissue	Enzyme Variant	Enzymename	ECNumber	CellularLocation
12021	NAD+ + beta-D-Glucose = NADH + H+ + D-Glucono-1,5-lactone	[ 0.05 M phosphate,  0.05 M phosphate]	Mus musculus	25.0	7.8				R01520	unknown		Km	beta-D-Glucose	0.4		-	M	Pentose phosphate pathway	NADH;D-Glucono-1,5-lactone	14342292	METZGER RP, WILCOX SS, WICK AN: SUBCELLULAR DISTRIBUTION AND PROPERTIES OF HEPATIC GLUCOSE DEHYDROGENASES OF SELECTED VERTEBRATES, J Biol Chem 1965 (240) , 2767-71	unknown	1689	beta-D-Glucose;NAD+	Q8CFX1	liver	wildtype	glucose 1-dehydrogenase	1.1.1.47	[microsome, microsome, microsome, microsome, microsome]
16513	D-Galactose 6-phosphate + NADP+ = H+ + 6-Phospho-D-galactono-1,5-lactone + NADPH	[ 25 mM glycyl-glycine,  25 mM glycyl-glycine]	Mus musculus	37.0	7.1					unknown		Km	D-Galactose 6-phosphate	7.0E-6		-	M	Pentose phosphate pathway	6-Phospho-D-galactono-1,5-lactone;H+;NADPH	4169027	Beutler E, Morrison M: Localization and characteristics of hexose 6-phosphate dehydrogenase (glucose dehydrogenase), J Biol Chem 1967 (242) , 5289-93	unknown	7783	NADP+;D-Galactose 6-phosphate	Q8CFX1	liver	wildtype	galactose 1-dehydrogenase	1.1.1.48	[microsome, microsome, microsome, microsome, microsome, microsome]
16513	D-Galactose 6-phosphate + NADP+ = H+ + 6-Phospho-D-galactono-1,5-lactone + NADPH	[ 25 mM glycyl-glycine,  25 mM glycyl-glycine]	Mus musculus	37.0	7.1					unknown		concentration	NADP+	2.0E-4		-	M	Pentose phosphate pathway	6-Phospho-D-galactono-1,5-lactone;H+;NADPH	4169027	Beutler E, Morrison M: Localization and characteristics of hexose 6-phosphate dehydrogenase (glucose dehydrogenase), J Biol Chem 1967 (242) , 5289-93	unknown	7783	NADP+;D-Galactose 6-phosphate	Q8CFX1	liver	wildtype	galactose 1-dehydrogenase	1.1.1.48	[microsome, microsome, microsome, microsome, microsome, microsome]
16514	NAD+ + D-Galactose 6-phosphate = NADH + H+ + 6-Phospho-D-galactono-1,5-lactone	[ 25 mM glycyl-glycine,  25 mM glycyl-glycine]	Mus musculus	37.0	7.1					unknown		concentration	NAD+	2.0E-4		-	M		H+;NADH;6-Phospho-D-galactono-1,5-lactone	4169027	Beutler E, Morrison M: Localization and characteristics of hexose 6-phosphate dehydrogenase (glucose dehydrogenase), J Biol Chem 1967 (242) , 5289-93	unknown	7797	NAD+;D-Galactose 6-phosphate	Q8CFX1	liver	wildtype	galactose 1-dehydrogenase	1.1.1.48	[microsome, microsome, microsome, microsome, microsome, microsome]
16514	NAD+ + D-Galactose 6-phosphate = NADH + H+ + 6-Phospho-D-galactono-1,5-lactone	[ 25 mM glycyl-glycine,  25 mM glycyl-glycine]	Mus musculus	37.0	7.1					unknown		Km	D-Galactose 6-phosphate	0.0	5.0E-6	-	M		H+;NADH;6-Phospho-D-galactono-1,5-lactone	4169027	Beutler E, Morrison M: Localization and characteristics of hexose 6-phosphate dehydrogenase (glucose dehydrogenase), J Biol Chem 1967 (242) , 5289-93	unknown	7797	NAD+;D-Galactose 6-phosphate	Q8CFX1	liver	wildtype	galactose 1-dehydrogenase	1.1.1.48	[microsome, microsome, microsome, microsome, microsome, microsome]
16515	NAD+ + D-Galactose 6-phosphate = NADH + H+ + 6-Phospho-D-galactono-1,5-lactone	[ 0.1 M glycine,  0.1 M glycine]	Mus musculus	37.0	9.6					unknown		concentration	NAD+	2.0E-4		-	M		NADH;6-Phospho-D-galactono-1,5-lactone;H+	4169027	Beutler E, Morrison M: Localization and characteristics of hexose 6-phosphate dehydrogenase (glucose dehydrogenase), J Biol Chem 1967 (242) , 5289-93	unknown	7797	NAD+;D-Galactose 6-phosphate	Q8CFX1	liver	wildtype	galactose 1-dehydrogenase	1.1.1.48	[microsome, microsome, microsome, microsome, microsome, microsome]
16515	NAD+ + D-Galactose 6-phosphate = NADH + H+ + 6-Phospho-D-galactono-1,5-lactone	[ 0.1 M glycine,  0.1 M glycine]	Mus musculus	37.0	9.6					unknown		Km	D-Galactose 6-phosphate	2.23E-4		-	M		NADH;6-Phospho-D-galactono-1,5-lactone;H+	4169027	Beutler E, Morrison M: Localization and characteristics of hexose 6-phosphate dehydrogenase (glucose dehydrogenase), J Biol Chem 1967 (242) , 5289-93	unknown	7797	NAD+;D-Galactose 6-phosphate	Q8CFX1	liver	wildtype	galactose 1-dehydrogenase	1.1.1.48	[microsome, microsome, microsome, microsome, microsome, microsome]
16516	D-Galactose 6-phosphate + NADP+ = H+ + 6-Phospho-D-galactono-1,5-lactone + NADPH	[ 0.1 M glycine,  0.1 M glycine]	Mus musculus	37.0	9.6					unknown		Km	D-Galactose 6-phosphate	5.04E-4		-	M	Pentose phosphate pathway	6-Phospho-D-galactono-1,5-lactone;H+;NADPH	4169027	Beutler E, Morrison M: Localization and characteristics of hexose 6-phosphate dehydrogenase (glucose dehydrogenase), J Biol Chem 1967 (242) , 5289-93	unknown	7783	NADP+;D-Galactose 6-phosphate	Q8CFX1	liver	wildtype	galactose 1-dehydrogenase	1.1.1.48	[microsome, microsome, microsome, microsome, microsome, microsome]
16516	D-Galactose 6-phosphate + NADP+ = H+ + 6-Phospho-D-galactono-1,5-lactone + NADPH	[ 0.1 M glycine,  0.1 M glycine]	Mus musculus	37.0	9.6					unknown		concentration	NADP+	2.0E-4		-	M	Pentose phosphate pathway	6-Phospho-D-galactono-1,5-lactone;H+;NADPH	4169027	Beutler E, Morrison M: Localization and characteristics of hexose 6-phosphate dehydrogenase (glucose dehydrogenase), J Biol Chem 1967 (242) , 5289-93	unknown	7783	NADP+;D-Galactose 6-phosphate	Q8CFX1	liver	wildtype	galactose 1-dehydrogenase	1.1.1.48	[microsome, microsome, microsome, microsome, microsome, microsome]
16517	NADP+ + D-Glucose = D-Glucono-1,5-lactone + H+ + NADPH	[ 25 mM glycyl-glycine,  25 mM glycyl-glycine]	Mus musculus	37.0	7.1				R07147	unknown		concentration	NADP+	2.0E-4		-	M		D-Glucono-1,5-lactone;NADPH;H+	4169027	Beutler E, Morrison M: Localization and characteristics of hexose 6-phosphate dehydrogenase (glucose dehydrogenase), J Biol Chem 1967 (242) , 5289-93	unknown	7782	D-Glucose;NADP+	Q8CFX1	liver	wildtype	glucose 1-dehydrogenase	1.1.1.47	[microsome, microsome, microsome, microsome, microsome, microsome]
