EntryID	Reaction	Buffer	ECNumber	CellularLocation	UniProtKB_AC	Tissue	Enzyme Variant	Enzymename	Organism	Temperature	pH	Activator	Cofactor	Inhibitor	KeggReactionID	KineticMechanismType	Other Modifier	parameter.type	parameter.associatedSpecies	parameter.startValue	parameter.endValue	parameter.standardDeviation	parameter.unit	Pathway	Product	PubMedID	Publication	Rate Equation	SabioReactionID	Substrate
13117	ATP + D-Fructose = ADP + D-Fructose 1-phosphate	[ 33 mM triethanolamin-HCl, 100 mM KCl, 20 mM MgCl2,  33 mM triethanolamin-HCl, 100 mM KCl, 20 mM MgCl2]	2.7.1.3	[unknown, unknown, unknown, unknown, unknown]	P50053	liver	wildtype	ketohexokinase	Homo sapiens	37.0	7.5				R00866	unknown		concentration	D-Fructose	0.0	0.005	-	M	Fructose and Mannose metabolism	ADP;D-Fructose 1-phosphate	2996495	Bais R, James HM, Rofe AM, Conyers RA: The purification and properties of human liver ketohexokinase. A role for ketohexokinase and fructose-bisphosphate aldolase in the metabolic production of oxalate from xylitol, Biochem J 1985 (230) , 53-60	unknown	576	ATP;D-Fructose
13117	ATP + D-Fructose = ADP + D-Fructose 1-phosphate	[ 33 mM triethanolamin-HCl, 100 mM KCl, 20 mM MgCl2,  33 mM triethanolamin-HCl, 100 mM KCl, 20 mM MgCl2]	2.7.1.3	[unknown, unknown, unknown, unknown, unknown]	P50053	liver	wildtype	ketohexokinase	Homo sapiens	37.0	7.5				R00866	unknown		Vmax		1.566698E-4		-	katal*g^(-1)	Fructose and Mannose metabolism	ADP;D-Fructose 1-phosphate	2996495	Bais R, James HM, Rofe AM, Conyers RA: The purification and properties of human liver ketohexokinase. A role for ketohexokinase and fructose-bisphosphate aldolase in the metabolic production of oxalate from xylitol, Biochem J 1985 (230) , 53-60	unknown	576	ATP;D-Fructose
13117	ATP + D-Fructose = ADP + D-Fructose 1-phosphate	[ 33 mM triethanolamin-HCl, 100 mM KCl, 20 mM MgCl2,  33 mM triethanolamin-HCl, 100 mM KCl, 20 mM MgCl2]	2.7.1.3	[unknown, unknown, unknown, unknown, unknown]	P50053	liver	wildtype	ketohexokinase	Homo sapiens	37.0	7.5				R00866	unknown		Km	D-Fructose	8.6E-4		-	M	Fructose and Mannose metabolism	ADP;D-Fructose 1-phosphate	2996495	Bais R, James HM, Rofe AM, Conyers RA: The purification and properties of human liver ketohexokinase. A role for ketohexokinase and fructose-bisphosphate aldolase in the metabolic production of oxalate from xylitol, Biochem J 1985 (230) , 53-60	unknown	576	ATP;D-Fructose
13117	ATP + D-Fructose = ADP + D-Fructose 1-phosphate	[ 33 mM triethanolamin-HCl, 100 mM KCl, 20 mM MgCl2,  33 mM triethanolamin-HCl, 100 mM KCl, 20 mM MgCl2]	2.7.1.3	[unknown, unknown, unknown, unknown, unknown]	P50053	liver	wildtype	ketohexokinase	Homo sapiens	37.0	7.5				R00866	unknown		concentration	ATP	0.015		-	M	Fructose and Mannose metabolism	ADP;D-Fructose 1-phosphate	2996495	Bais R, James HM, Rofe AM, Conyers RA: The purification and properties of human liver ketohexokinase. A role for ketohexokinase and fructose-bisphosphate aldolase in the metabolic production of oxalate from xylitol, Biochem J 1985 (230) , 53-60	unknown	576	ATP;D-Fructose
13117	ATP + D-Fructose = ADP + D-Fructose 1-phosphate	[ 33 mM triethanolamin-HCl, 100 mM KCl, 20 mM MgCl2,  33 mM triethanolamin-HCl, 100 mM KCl, 20 mM MgCl2]	2.7.1.3	[unknown, unknown, unknown, unknown, unknown]	P50053	liver	wildtype	ketohexokinase	Homo sapiens	37.0	7.5				R00866	unknown		specific enz. activity		4.66666667E-8		1.83333E-8	mol*s^(-1)*g^(-1)	Fructose and Mannose metabolism	ADP;D-Fructose 1-phosphate	2996495	Bais R, James HM, Rofe AM, Conyers RA: The purification and properties of human liver ketohexokinase. A role for ketohexokinase and fructose-bisphosphate aldolase in the metabolic production of oxalate from xylitol, Biochem J 1985 (230) , 53-60	unknown	576	ATP;D-Fructose
13118	alpha-D-Xylose + ATP = alpha-D-Xylose 1-phosphate + ADP	[ 33 mM triethanolamin-HCl, 100 mM KCl, 20 mM MgCl2,  33 mM triethanolamin-HCl, 100 mM KCl, 20 mM MgCl2]	2.7.1.3	[unknown, unknown, unknown, unknown, unknown]	P50053	liver	wildtype	ketohexokinase	Homo sapiens	37.0	7.5					unknown		Vmax		1.550031E-4		-	katal*g^(-1)		alpha-D-Xylose 1-phosphate;ADP	2996495	Bais R, James HM, Rofe AM, Conyers RA: The purification and properties of human liver ketohexokinase. A role for ketohexokinase and fructose-bisphosphate aldolase in the metabolic production of oxalate from xylitol, Biochem J 1985 (230) , 53-60	unknown	9634	ATP;alpha-D-Xylose
13118	alpha-D-Xylose + ATP = alpha-D-Xylose 1-phosphate + ADP	[ 33 mM triethanolamin-HCl, 100 mM KCl, 20 mM MgCl2,  33 mM triethanolamin-HCl, 100 mM KCl, 20 mM MgCl2]	2.7.1.3	[unknown, unknown, unknown, unknown, unknown]	P50053	liver	wildtype	ketohexokinase	Homo sapiens	37.0	7.5					unknown		concentration	ATP	0.015		-	M		alpha-D-Xylose 1-phosphate;ADP	2996495	Bais R, James HM, Rofe AM, Conyers RA: The purification and properties of human liver ketohexokinase. A role for ketohexokinase and fructose-bisphosphate aldolase in the metabolic production of oxalate from xylitol, Biochem J 1985 (230) , 53-60	unknown	9634	ATP;alpha-D-Xylose
13118	alpha-D-Xylose + ATP = alpha-D-Xylose 1-phosphate + ADP	[ 33 mM triethanolamin-HCl, 100 mM KCl, 20 mM MgCl2,  33 mM triethanolamin-HCl, 100 mM KCl, 20 mM MgCl2]	2.7.1.3	[unknown, unknown, unknown, unknown, unknown]	P50053	liver	wildtype	ketohexokinase	Homo sapiens	37.0	7.5					unknown		specific enz. activity		4.16666667E-8		2.83333E-8	mol*s^(-1)*g^(-1)		alpha-D-Xylose 1-phosphate;ADP	2996495	Bais R, James HM, Rofe AM, Conyers RA: The purification and properties of human liver ketohexokinase. A role for ketohexokinase and fructose-bisphosphate aldolase in the metabolic production of oxalate from xylitol, Biochem J 1985 (230) , 53-60	unknown	9634	ATP;alpha-D-Xylose
13118	alpha-D-Xylose + ATP = alpha-D-Xylose 1-phosphate + ADP	[ 33 mM triethanolamin-HCl, 100 mM KCl, 20 mM MgCl2,  33 mM triethanolamin-HCl, 100 mM KCl, 20 mM MgCl2]	2.7.1.3	[unknown, unknown, unknown, unknown, unknown]	P50053	liver	wildtype	ketohexokinase	Homo sapiens	37.0	7.5					unknown		concentration	alpha-D-Xylose			-	-		alpha-D-Xylose 1-phosphate;ADP	2996495	Bais R, James HM, Rofe AM, Conyers RA: The purification and properties of human liver ketohexokinase. A role for ketohexokinase and fructose-bisphosphate aldolase in the metabolic production of oxalate from xylitol, Biochem J 1985 (230) , 53-60	unknown	9634	ATP;alpha-D-Xylose
13118	alpha-D-Xylose + ATP = alpha-D-Xylose 1-phosphate + ADP	[ 33 mM triethanolamin-HCl, 100 mM KCl, 20 mM MgCl2,  33 mM triethanolamin-HCl, 100 mM KCl, 20 mM MgCl2]	2.7.1.3	[unknown, unknown, unknown, unknown, unknown]	P50053	liver	wildtype	ketohexokinase	Homo sapiens	37.0	7.5					unknown		Km	alpha-D-Xylose	0.006		-	M		alpha-D-Xylose 1-phosphate;ADP	2996495	Bais R, James HM, Rofe AM, Conyers RA: The purification and properties of human liver ketohexokinase. A role for ketohexokinase and fructose-bisphosphate aldolase in the metabolic production of oxalate from xylitol, Biochem J 1985 (230) , 53-60	unknown	9634	ATP;alpha-D-Xylose
