EntryID	Reaction	Buffer	ECNumber	CellularLocation	UniProtKB_AC	Tissue	Enzyme Variant	Enzymename	Organism	Temperature	pH	Activator	Cofactor	Inhibitor	KeggReactionID	KineticMechanismType	Other Modifier	parameter.type	parameter.associatedSpecies	parameter.startValue	parameter.endValue	parameter.standardDeviation	parameter.unit	Pathway	Product	PubMedID	Publication	Rate Equation	SabioReactionID	Substrate
36028	L-Malate = H2O + Fumarate	[100 mM Sodium phosphate, 100 mM Sodium phosphate]	4.2.1.2	[unknown, unknown, unknown, unknown]	Q8NRN8	-	wildtype	fumarate hydratase	Corynebacterium glutamicum	20.0	6.0				R01082	Michaelis-Menten		concentration	Fumarate	0.0	0.01	-	M	Carbon fixation pathways in prokaryotes	L-Malate	16717409	Genda T, Watabe S, Ozaki H: Purification and characterization of fumarase from Corynebacterium glutamicum, Biosci Biotechnol Biochem 2006 (70) , 1102-9	E*kcat*A/(Km+A)	256	Fumarate;H2O
36028	L-Malate = H2O + Fumarate	[100 mM Sodium phosphate, 100 mM Sodium phosphate]	4.2.1.2	[unknown, unknown, unknown, unknown]	Q8NRN8	-	wildtype	fumarate hydratase	Corynebacterium glutamicum	20.0	6.0				R01082	Michaelis-Menten		Keq		6.4		-	-	Carbon fixation pathways in prokaryotes	L-Malate	16717409	Genda T, Watabe S, Ozaki H: Purification and characterization of fumarase from Corynebacterium glutamicum, Biosci Biotechnol Biochem 2006 (70) , 1102-9	E*kcat*A/(Km+A)	256	Fumarate;H2O
36028	L-Malate = H2O + Fumarate	[100 mM Sodium phosphate, 100 mM Sodium phosphate]	4.2.1.2	[unknown, unknown, unknown, unknown]	Q8NRN8	-	wildtype	fumarate hydratase	Corynebacterium glutamicum	20.0	6.0				R01082	Michaelis-Menten		concentration	Enzyme			-	-	Carbon fixation pathways in prokaryotes	L-Malate	16717409	Genda T, Watabe S, Ozaki H: Purification and characterization of fumarase from Corynebacterium glutamicum, Biosci Biotechnol Biochem 2006 (70) , 1102-9	E*kcat*A/(Km+A)	256	Fumarate;H2O
36028	L-Malate = H2O + Fumarate	[100 mM Sodium phosphate, 100 mM Sodium phosphate]	4.2.1.2	[unknown, unknown, unknown, unknown]	Q8NRN8	-	wildtype	fumarate hydratase	Corynebacterium glutamicum	20.0	6.0				R01082	Michaelis-Menten		kcat		720.0		-	s^(-1)	Carbon fixation pathways in prokaryotes	L-Malate	16717409	Genda T, Watabe S, Ozaki H: Purification and characterization of fumarase from Corynebacterium glutamicum, Biosci Biotechnol Biochem 2006 (70) , 1102-9	E*kcat*A/(Km+A)	256	Fumarate;H2O
36028	L-Malate = H2O + Fumarate	[100 mM Sodium phosphate, 100 mM Sodium phosphate]	4.2.1.2	[unknown, unknown, unknown, unknown]	Q8NRN8	-	wildtype	fumarate hydratase	Corynebacterium glutamicum	20.0	6.0				R01082	Michaelis-Menten		Km	Fumarate	0.0042		-	M	Carbon fixation pathways in prokaryotes	L-Malate	16717409	Genda T, Watabe S, Ozaki H: Purification and characterization of fumarase from Corynebacterium glutamicum, Biosci Biotechnol Biochem 2006 (70) , 1102-9	E*kcat*A/(Km+A)	256	Fumarate;H2O
36029	L-Malate = H2O + Fumarate	[100 mM MES-NaOH, 100 mM MES-NaOH]	4.2.1.2	[unknown, unknown, unknown, unknown]	Q8NRN8	-	wildtype	fumarate hydratase	Corynebacterium glutamicum	20.0	6.0				R01082	Michaelis-Menten		Km	Fumarate	8.1E-4		-	M	Carbon fixation pathways in prokaryotes	L-Malate	16717409	Genda T, Watabe S, Ozaki H: Purification and characterization of fumarase from Corynebacterium glutamicum, Biosci Biotechnol Biochem 2006 (70) , 1102-9	E*kcat*A/(Km+A)	256	Fumarate;H2O
36029	L-Malate = H2O + Fumarate	[100 mM MES-NaOH, 100 mM MES-NaOH]	4.2.1.2	[unknown, unknown, unknown, unknown]	Q8NRN8	-	wildtype	fumarate hydratase	Corynebacterium glutamicum	20.0	6.0				R01082	Michaelis-Menten		kcat		310.0		-	s^(-1)	Carbon fixation pathways in prokaryotes	L-Malate	16717409	Genda T, Watabe S, Ozaki H: Purification and characterization of fumarase from Corynebacterium glutamicum, Biosci Biotechnol Biochem 2006 (70) , 1102-9	E*kcat*A/(Km+A)	256	Fumarate;H2O
36029	L-Malate = H2O + Fumarate	[100 mM MES-NaOH, 100 mM MES-NaOH]	4.2.1.2	[unknown, unknown, unknown, unknown]	Q8NRN8	-	wildtype	fumarate hydratase	Corynebacterium glutamicum	20.0	6.0				R01082	Michaelis-Menten		concentration	Enzyme			-	-	Carbon fixation pathways in prokaryotes	L-Malate	16717409	Genda T, Watabe S, Ozaki H: Purification and characterization of fumarase from Corynebacterium glutamicum, Biosci Biotechnol Biochem 2006 (70) , 1102-9	E*kcat*A/(Km+A)	256	Fumarate;H2O
36029	L-Malate = H2O + Fumarate	[100 mM MES-NaOH, 100 mM MES-NaOH]	4.2.1.2	[unknown, unknown, unknown, unknown]	Q8NRN8	-	wildtype	fumarate hydratase	Corynebacterium glutamicum	20.0	6.0				R01082	Michaelis-Menten		concentration	Fumarate	0.0	0.01	-	M	Carbon fixation pathways in prokaryotes	L-Malate	16717409	Genda T, Watabe S, Ozaki H: Purification and characterization of fumarase from Corynebacterium glutamicum, Biosci Biotechnol Biochem 2006 (70) , 1102-9	E*kcat*A/(Km+A)	256	Fumarate;H2O
36029	L-Malate = H2O + Fumarate	[100 mM MES-NaOH, 100 mM MES-NaOH]	4.2.1.2	[unknown, unknown, unknown, unknown]	Q8NRN8	-	wildtype	fumarate hydratase	Corynebacterium glutamicum	20.0	6.0				R01082	Michaelis-Menten		Keq		16.0		-	-	Carbon fixation pathways in prokaryotes	L-Malate	16717409	Genda T, Watabe S, Ozaki H: Purification and characterization of fumarase from Corynebacterium glutamicum, Biosci Biotechnol Biochem 2006 (70) , 1102-9	E*kcat*A/(Km+A)	256	Fumarate;H2O
