EntryID	Reaction	Buffer	ECNumber	CellularLocation	UniProtKB_AC	Tissue	Enzyme Variant	Enzymename	Organism	Temperature	pH	Activator	Cofactor	Inhibitor	KeggReactionID	KineticMechanismType	Other Modifier	parameter.type	parameter.associatedSpecies	parameter.startValue	parameter.endValue	parameter.standardDeviation	parameter.unit	Pathway	Product	PubMedID	Publication	Rate Equation	SabioReactionID	Substrate
25117	L-Malate + NAD+ = NADH + H+ + Oxaloacetate	[ 0.1 M Phosphate,  0.1 M Phosphate]	1.1.1.37	[cytosol, cytosol, cytosol, cytosol, cytosol, cytosol]	P40925	liver	wildtype isoenzyme MDH1	malate dehydrogenase	Homo sapiens	37.0	7.4				R00342	Sequential ordered Bi Bi		concentration	Oxaloacetate	0.0	0.0012	-	M	Pyruvate metabolism	L-Malate;NAD+	6625603	Crow KE, Braggins TJ, Hardman MJ: Human liver cytosolic malate dehydrogenase: purification, kinetic properties, and role in ethanol metabolism, Arch Biochem Biophys 1983 (225) , 621-9	((Vf*A*B)/(Kia*Kb)-(Vr*P*Q)/(Kp*Kiq))/(1+A/(Kia)+(Ka*B)/(Kia*Kb)+(Kq*P)/(Kp*Kiq)+Q/(Kiq)+(A*B)/(Kia*Kb)+(Kq*A*P)/(Kia*Kp*Kiq)+(Ka*B*Q)/(Kia*Kb*Kiq)+(P*Q)/(Kp*Kiq)+(A*B*P)/(Kia*Kb*Kip)+(B*P*Q)/(Kib*Kp*Kiq))	113	H+;NADH;Oxaloacetate
25117	L-Malate + NAD+ = NADH + H+ + Oxaloacetate	[ 0.1 M Phosphate,  0.1 M Phosphate]	1.1.1.37	[cytosol, cytosol, cytosol, cytosol, cytosol, cytosol]	P40925	liver	wildtype isoenzyme MDH1	malate dehydrogenase	Homo sapiens	37.0	7.4				R00342	Sequential ordered Bi Bi		Km	NAD+	3.9E-5	4.4E-5	-	M	Pyruvate metabolism	L-Malate;NAD+	6625603	Crow KE, Braggins TJ, Hardman MJ: Human liver cytosolic malate dehydrogenase: purification, kinetic properties, and role in ethanol metabolism, Arch Biochem Biophys 1983 (225) , 621-9	((Vf*A*B)/(Kia*Kb)-(Vr*P*Q)/(Kp*Kiq))/(1+A/(Kia)+(Ka*B)/(Kia*Kb)+(Kq*P)/(Kp*Kiq)+Q/(Kiq)+(A*B)/(Kia*Kb)+(Kq*A*P)/(Kia*Kp*Kiq)+(Ka*B*Q)/(Kia*Kb*Kiq)+(P*Q)/(Kp*Kiq)+(A*B*P)/(Kia*Kb*Kip)+(B*P*Q)/(Kib*Kp*Kiq))	113	H+;NADH;Oxaloacetate
25117	L-Malate + NAD+ = NADH + H+ + Oxaloacetate	[ 0.1 M Phosphate,  0.1 M Phosphate]	1.1.1.37	[cytosol, cytosol, cytosol, cytosol, cytosol, cytosol]	P40925	liver	wildtype isoenzyme MDH1	malate dehydrogenase	Homo sapiens	37.0	7.4				R00342	Sequential ordered Bi Bi		Keq		2.1E-12	3.5E-12	-	M	Pyruvate metabolism	L-Malate;NAD+	6625603	Crow KE, Braggins TJ, Hardman MJ: Human liver cytosolic malate dehydrogenase: purification, kinetic properties, and role in ethanol metabolism, Arch Biochem Biophys 1983 (225) , 621-9	((Vf*A*B)/(Kia*Kb)-(Vr*P*Q)/(Kp*Kiq))/(1+A/(Kia)+(Ka*B)/(Kia*Kb)+(Kq*P)/(Kp*Kiq)+Q/(Kiq)+(A*B)/(Kia*Kb)+(Kq*A*P)/(Kia*Kp*Kiq)+(Ka*B*Q)/(Kia*Kb*Kiq)+(P*Q)/(Kp*Kiq)+(A*B*P)/(Kia*Kb*Kip)+(B*P*Q)/(Kib*Kp*Kiq))	113	H+;NADH;Oxaloacetate
25117	L-Malate + NAD+ = NADH + H+ + Oxaloacetate	[ 0.1 M Phosphate,  0.1 M Phosphate]	1.1.1.37	[cytosol, cytosol, cytosol, cytosol, cytosol, cytosol]	P40925	liver	wildtype isoenzyme MDH1	malate dehydrogenase	Homo sapiens	37.0	7.4				R00342	Sequential ordered Bi Bi		Kd	NADH	2.7E-6	4.5E-6	-	M	Pyruvate metabolism	L-Malate;NAD+	6625603	Crow KE, Braggins TJ, Hardman MJ: Human liver cytosolic malate dehydrogenase: purification, kinetic properties, and role in ethanol metabolism, Arch Biochem Biophys 1983 (225) , 621-9	((Vf*A*B)/(Kia*Kb)-(Vr*P*Q)/(Kp*Kiq))/(1+A/(Kia)+(Ka*B)/(Kia*Kb)+(Kq*P)/(Kp*Kiq)+Q/(Kiq)+(A*B)/(Kia*Kb)+(Kq*A*P)/(Kia*Kp*Kiq)+(Ka*B*Q)/(Kia*Kb*Kiq)+(P*Q)/(Kp*Kiq)+(A*B*P)/(Kia*Kb*Kip)+(B*P*Q)/(Kib*Kp*Kiq))	113	H+;NADH;Oxaloacetate
25117	L-Malate + NAD+ = NADH + H+ + Oxaloacetate	[ 0.1 M Phosphate,  0.1 M Phosphate]	1.1.1.37	[cytosol, cytosol, cytosol, cytosol, cytosol, cytosol]	P40925	liver	wildtype isoenzyme MDH1	malate dehydrogenase	Homo sapiens	37.0	7.4				R00342	Sequential ordered Bi Bi		Km	L-Malate	6.6E-4	8.8E-4	-	M	Pyruvate metabolism	L-Malate;NAD+	6625603	Crow KE, Braggins TJ, Hardman MJ: Human liver cytosolic malate dehydrogenase: purification, kinetic properties, and role in ethanol metabolism, Arch Biochem Biophys 1983 (225) , 621-9	((Vf*A*B)/(Kia*Kb)-(Vr*P*Q)/(Kp*Kiq))/(1+A/(Kia)+(Ka*B)/(Kia*Kb)+(Kq*P)/(Kp*Kiq)+Q/(Kiq)+(A*B)/(Kia*Kb)+(Kq*A*P)/(Kia*Kp*Kiq)+(Ka*B*Q)/(Kia*Kb*Kiq)+(P*Q)/(Kp*Kiq)+(A*B*P)/(Kia*Kb*Kip)+(B*P*Q)/(Kib*Kp*Kiq))	113	H+;NADH;Oxaloacetate
25117	L-Malate + NAD+ = NADH + H+ + Oxaloacetate	[ 0.1 M Phosphate,  0.1 M Phosphate]	1.1.1.37	[cytosol, cytosol, cytosol, cytosol, cytosol, cytosol]	P40925	liver	wildtype isoenzyme MDH1	malate dehydrogenase	Homo sapiens	37.0	7.4				R00342	Sequential ordered Bi Bi		Vmax		1.7E-6		-	mol*s^(-1)*g^(-1)	Pyruvate metabolism	L-Malate;NAD+	6625603	Crow KE, Braggins TJ, Hardman MJ: Human liver cytosolic malate dehydrogenase: purification, kinetic properties, and role in ethanol metabolism, Arch Biochem Biophys 1983 (225) , 621-9	((Vf*A*B)/(Kia*Kb)-(Vr*P*Q)/(Kp*Kiq))/(1+A/(Kia)+(Ka*B)/(Kia*Kb)+(Kq*P)/(Kp*Kiq)+Q/(Kiq)+(A*B)/(Kia*Kb)+(Kq*A*P)/(Kia*Kp*Kiq)+(Ka*B*Q)/(Kia*Kb*Kiq)+(P*Q)/(Kp*Kiq)+(A*B*P)/(Kia*Kb*Kip)+(B*P*Q)/(Kib*Kp*Kiq))	113	H+;NADH;Oxaloacetate
25117	L-Malate + NAD+ = NADH + H+ + Oxaloacetate	[ 0.1 M Phosphate,  0.1 M Phosphate]	1.1.1.37	[cytosol, cytosol, cytosol, cytosol, cytosol, cytosol]	P40925	liver	wildtype isoenzyme MDH1	malate dehydrogenase	Homo sapiens	37.0	7.4				R00342	Sequential ordered Bi Bi		Km	Oxaloacetate	4.4E-5	5.8E-5	-	M	Pyruvate metabolism	L-Malate;NAD+	6625603	Crow KE, Braggins TJ, Hardman MJ: Human liver cytosolic malate dehydrogenase: purification, kinetic properties, and role in ethanol metabolism, Arch Biochem Biophys 1983 (225) , 621-9	((Vf*A*B)/(Kia*Kb)-(Vr*P*Q)/(Kp*Kiq))/(1+A/(Kia)+(Ka*B)/(Kia*Kb)+(Kq*P)/(Kp*Kiq)+Q/(Kiq)+(A*B)/(Kia*Kb)+(Kq*A*P)/(Kia*Kp*Kiq)+(Ka*B*Q)/(Kia*Kb*Kiq)+(P*Q)/(Kp*Kiq)+(A*B*P)/(Kia*Kb*Kip)+(B*P*Q)/(Kib*Kp*Kiq))	113	H+;NADH;Oxaloacetate
25117	L-Malate + NAD+ = NADH + H+ + Oxaloacetate	[ 0.1 M Phosphate,  0.1 M Phosphate]	1.1.1.37	[cytosol, cytosol, cytosol, cytosol, cytosol, cytosol]	P40925	liver	wildtype isoenzyme MDH1	malate dehydrogenase	Homo sapiens	37.0	7.4				R00342	Sequential ordered Bi Bi		Kd	L-Malate	0.0107		0.0021	M	Pyruvate metabolism	L-Malate;NAD+	6625603	Crow KE, Braggins TJ, Hardman MJ: Human liver cytosolic malate dehydrogenase: purification, kinetic properties, and role in ethanol metabolism, Arch Biochem Biophys 1983 (225) , 621-9	((Vf*A*B)/(Kia*Kb)-(Vr*P*Q)/(Kp*Kiq))/(1+A/(Kia)+(Ka*B)/(Kia*Kb)+(Kq*P)/(Kp*Kiq)+Q/(Kiq)+(A*B)/(Kia*Kb)+(Kq*A*P)/(Kia*Kp*Kiq)+(Ka*B*Q)/(Kia*Kb*Kiq)+(P*Q)/(Kp*Kiq)+(A*B*P)/(Kia*Kb*Kip)+(B*P*Q)/(Kib*Kp*Kiq))	113	H+;NADH;Oxaloacetate
25117	L-Malate + NAD+ = NADH + H+ + Oxaloacetate	[ 0.1 M Phosphate,  0.1 M Phosphate]	1.1.1.37	[cytosol, cytosol, cytosol, cytosol, cytosol, cytosol]	P40925	liver	wildtype isoenzyme MDH1	malate dehydrogenase	Homo sapiens	37.0	7.4				R00342	Sequential ordered Bi Bi		Kd	Oxaloacetate	6.8E-5		2.4E-5	M	Pyruvate metabolism	L-Malate;NAD+	6625603	Crow KE, Braggins TJ, Hardman MJ: Human liver cytosolic malate dehydrogenase: purification, kinetic properties, and role in ethanol metabolism, Arch Biochem Biophys 1983 (225) , 621-9	((Vf*A*B)/(Kia*Kb)-(Vr*P*Q)/(Kp*Kiq))/(1+A/(Kia)+(Ka*B)/(Kia*Kb)+(Kq*P)/(Kp*Kiq)+Q/(Kiq)+(A*B)/(Kia*Kb)+(Kq*A*P)/(Kia*Kp*Kiq)+(Ka*B*Q)/(Kia*Kb*Kiq)+(P*Q)/(Kp*Kiq)+(A*B*P)/(Kia*Kb*Kip)+(B*P*Q)/(Kib*Kp*Kiq))	113	H+;NADH;Oxaloacetate
25117	L-Malate + NAD+ = NADH + H+ + Oxaloacetate	[ 0.1 M Phosphate,  0.1 M Phosphate]	1.1.1.37	[cytosol, cytosol, cytosol, cytosol, cytosol, cytosol]	P40925	liver	wildtype isoenzyme MDH1	malate dehydrogenase	Homo sapiens	37.0	7.4				R00342	Sequential ordered Bi Bi		concentration	L-Malate	0.0	0.06	-	M	Pyruvate metabolism	L-Malate;NAD+	6625603	Crow KE, Braggins TJ, Hardman MJ: Human liver cytosolic malate dehydrogenase: purification, kinetic properties, and role in ethanol metabolism, Arch Biochem Biophys 1983 (225) , 621-9	((Vf*A*B)/(Kia*Kb)-(Vr*P*Q)/(Kp*Kiq))/(1+A/(Kia)+(Ka*B)/(Kia*Kb)+(Kq*P)/(Kp*Kiq)+Q/(Kiq)+(A*B)/(Kia*Kb)+(Kq*A*P)/(Kia*Kp*Kiq)+(Ka*B*Q)/(Kia*Kb*Kiq)+(P*Q)/(Kp*Kiq)+(A*B*P)/(Kia*Kb*Kip)+(B*P*Q)/(Kib*Kp*Kiq))	113	H+;NADH;Oxaloacetate
