EntryID	Reaction	Buffer	ECNumber	CellularLocation	UniProtKB_AC	Tissue	Enzyme Variant	Enzymename	Organism	Temperature	pH	Activator	Cofactor	Inhibitor	KeggReactionID	KineticMechanismType	Other Modifier	parameter.type	parameter.associatedSpecies	parameter.startValue	parameter.endValue	parameter.standardDeviation	parameter.unit	Pathway	Product	PubMedID	Publication	Rate Equation	SabioReactionID	Substrate
23965	D-Glucose 1-phosphate = D-Glucose 6-phosphate	[ 50 mM MOPS, 10 µM Glucose 1,6-diphosphate, 1 mM NADP, 1 U/ml Glucose 6-phosphate dehydrogenase]	5.4.2.2	[unknown, unknown, unknown, unknown]	P26276	-	wildtype	phosphoglucomutase	Pseudomonas aeruginosa	-	7.3		Mg2+		R08639	Michaelis-Menten		concentration	Enzyme			-	-	Streptomycin biosynthesis	D-Glucose 6-phosphate	8050998	Ye RW, Zielinski NA, Chakrabarty AM: Purification and characterization of phosphomannomutase/phosphoglucomutase from Pseudomonas aeruginosa involved in biosynthesis of both alginate and lipopolysaccharide, J Bacteriol 1994 (176) , 4851-7	E*kcat*S/(Km+S)	7674	D-Glucose 1-phosphate
23965	D-Glucose 1-phosphate = D-Glucose 6-phosphate	[ 50 mM MOPS, 10 µM Glucose 1,6-diphosphate, 1 mM NADP, 1 U/ml Glucose 6-phosphate dehydrogenase]	5.4.2.2	[unknown, unknown, unknown, unknown]	P26276	-	wildtype	phosphoglucomutase	Pseudomonas aeruginosa	-	7.3		Mg2+		R08639	Michaelis-Menten		concentration	D-Glucose 1-phosphate	5.0E-6	7.5E-5	-	M	Streptomycin biosynthesis	D-Glucose 6-phosphate	8050998	Ye RW, Zielinski NA, Chakrabarty AM: Purification and characterization of phosphomannomutase/phosphoglucomutase from Pseudomonas aeruginosa involved in biosynthesis of both alginate and lipopolysaccharide, J Bacteriol 1994 (176) , 4851-7	E*kcat*S/(Km+S)	7674	D-Glucose 1-phosphate
23965	D-Glucose 1-phosphate = D-Glucose 6-phosphate	[ 50 mM MOPS, 10 µM Glucose 1,6-diphosphate, 1 mM NADP, 1 U/ml Glucose 6-phosphate dehydrogenase]	5.4.2.2	[unknown, unknown, unknown, unknown]	P26276	-	wildtype	phosphoglucomutase	Pseudomonas aeruginosa	-	7.3		Mg2+		R08639	Michaelis-Menten		kcat/Km	D-Glucose 1-phosphate	2266666.67		-	M^(-1)*s^(-1)	Streptomycin biosynthesis	D-Glucose 6-phosphate	8050998	Ye RW, Zielinski NA, Chakrabarty AM: Purification and characterization of phosphomannomutase/phosphoglucomutase from Pseudomonas aeruginosa involved in biosynthesis of both alginate and lipopolysaccharide, J Bacteriol 1994 (176) , 4851-7	E*kcat*S/(Km+S)	7674	D-Glucose 1-phosphate
23965	D-Glucose 1-phosphate = D-Glucose 6-phosphate	[ 50 mM MOPS, 10 µM Glucose 1,6-diphosphate, 1 mM NADP, 1 U/ml Glucose 6-phosphate dehydrogenase]	5.4.2.2	[unknown, unknown, unknown, unknown]	P26276	-	wildtype	phosphoglucomutase	Pseudomonas aeruginosa	-	7.3		Mg2+		R08639	Michaelis-Menten		concentration	Mg2+	0.005		-	M	Streptomycin biosynthesis	D-Glucose 6-phosphate	8050998	Ye RW, Zielinski NA, Chakrabarty AM: Purification and characterization of phosphomannomutase/phosphoglucomutase from Pseudomonas aeruginosa involved in biosynthesis of both alginate and lipopolysaccharide, J Bacteriol 1994 (176) , 4851-7	E*kcat*S/(Km+S)	7674	D-Glucose 1-phosphate
23965	D-Glucose 1-phosphate = D-Glucose 6-phosphate	[ 50 mM MOPS, 10 µM Glucose 1,6-diphosphate, 1 mM NADP, 1 U/ml Glucose 6-phosphate dehydrogenase]	5.4.2.2	[unknown, unknown, unknown, unknown]	P26276	-	wildtype	phosphoglucomutase	Pseudomonas aeruginosa	-	7.3		Mg2+		R08639	Michaelis-Menten		Vmax		0.001		-	mol*s^(-1)*g^(-1)	Streptomycin biosynthesis	D-Glucose 6-phosphate	8050998	Ye RW, Zielinski NA, Chakrabarty AM: Purification and characterization of phosphomannomutase/phosphoglucomutase from Pseudomonas aeruginosa involved in biosynthesis of both alginate and lipopolysaccharide, J Bacteriol 1994 (176) , 4851-7	E*kcat*S/(Km+S)	7674	D-Glucose 1-phosphate
23965	D-Glucose 1-phosphate = D-Glucose 6-phosphate	[ 50 mM MOPS, 10 µM Glucose 1,6-diphosphate, 1 mM NADP, 1 U/ml Glucose 6-phosphate dehydrogenase]	5.4.2.2	[unknown, unknown, unknown, unknown]	P26276	-	wildtype	phosphoglucomutase	Pseudomonas aeruginosa	-	7.3		Mg2+		R08639	Michaelis-Menten		kcat		50.0		-	s^(-1)	Streptomycin biosynthesis	D-Glucose 6-phosphate	8050998	Ye RW, Zielinski NA, Chakrabarty AM: Purification and characterization of phosphomannomutase/phosphoglucomutase from Pseudomonas aeruginosa involved in biosynthesis of both alginate and lipopolysaccharide, J Bacteriol 1994 (176) , 4851-7	E*kcat*S/(Km+S)	7674	D-Glucose 1-phosphate
23965	D-Glucose 1-phosphate = D-Glucose 6-phosphate	[ 50 mM MOPS, 10 µM Glucose 1,6-diphosphate, 1 mM NADP, 1 U/ml Glucose 6-phosphate dehydrogenase]	5.4.2.2	[unknown, unknown, unknown, unknown]	P26276	-	wildtype	phosphoglucomutase	Pseudomonas aeruginosa	-	7.3		Mg2+		R08639	Michaelis-Menten		Km	D-Glucose 1-phosphate	2.2E-5		-	M	Streptomycin biosynthesis	D-Glucose 6-phosphate	8050998	Ye RW, Zielinski NA, Chakrabarty AM: Purification and characterization of phosphomannomutase/phosphoglucomutase from Pseudomonas aeruginosa involved in biosynthesis of both alginate and lipopolysaccharide, J Bacteriol 1994 (176) , 4851-7	E*kcat*S/(Km+S)	7674	D-Glucose 1-phosphate
23965	D-Glucose 1-phosphate = D-Glucose 6-phosphate	[ 50 mM MOPS, 10 µM Glucose 1,6-diphosphate, 1 mM NADP, 1 U/ml Glucose 6-phosphate dehydrogenase]	5.4.2.2	[unknown, unknown, unknown, unknown]	P26276	-	wildtype	phosphoglucomutase	Pseudomonas aeruginosa	-	7.3		Mg2+		R08639	Michaelis-Menten		Keq		10.0		-	-	Streptomycin biosynthesis	D-Glucose 6-phosphate	8050998	Ye RW, Zielinski NA, Chakrabarty AM: Purification and characterization of phosphomannomutase/phosphoglucomutase from Pseudomonas aeruginosa involved in biosynthesis of both alginate and lipopolysaccharide, J Bacteriol 1994 (176) , 4851-7	E*kcat*S/(Km+S)	7674	D-Glucose 1-phosphate
56584	Glucose 1-phosphate = Glucose 6-phosphate		5.4.2.2	[unknown, unknown, unknown]		-	wildtype	phosphoglucomutase	Saccharomyces cerevisiae	-	-				R08639	unknown		Keq		0.1667		-	-	Glycolysis/Gluconeogenesis	Glucose 1-phosphate		Smallbone K, Messiha HL, Carroll KM, Winder CL, Malys N, Dunn WB, Murabito E, Swainston N, Dada JO, Khan F, Pir P, Simeonidis E, Spasić I, Wishart J, Weichart D, Hayes NW, Jameson D, Broomhead DS, Oliver SG, Gaskell SJ, McCarthy JE, Paton NW, Westerhoff HV, Kell DB, Mendes P: Smallbone2013 - Glycolysis in S.cerevisiae - Iteration 18, FEBS Lett 2013 (587) , 2832-41	PGMVmax*(-G1P/(PGMKeq*PGMKg6p)+G6P/PGMKg6p)/(1+G1P/PGMKg1p+G6P/PGMKg6p)	12817	Glucose 6-phosphate
56584	Glucose 1-phosphate = Glucose 6-phosphate		5.4.2.2	[unknown, unknown, unknown]		-	wildtype	phosphoglucomutase	Saccharomyces cerevisiae	-	-				R08639	unknown		Km	Glucose 1-phosphate	2.3E-5		-	M	Glycolysis/Gluconeogenesis	Glucose 1-phosphate		Smallbone K, Messiha HL, Carroll KM, Winder CL, Malys N, Dunn WB, Murabito E, Swainston N, Dada JO, Khan F, Pir P, Simeonidis E, Spasić I, Wishart J, Weichart D, Hayes NW, Jameson D, Broomhead DS, Oliver SG, Gaskell SJ, McCarthy JE, Paton NW, Westerhoff HV, Kell DB, Mendes P: Smallbone2013 - Glycolysis in S.cerevisiae - Iteration 18, FEBS Lett 2013 (587) , 2832-41	PGMVmax*(-G1P/(PGMKeq*PGMKg6p)+G6P/PGMKg6p)/(1+G1P/PGMKg1p+G6P/PGMKg6p)	12817	Glucose 6-phosphate
