EntryID	Reaction	Buffer	ECNumber	CellularLocation	UniProtKB_AC	Tissue	Enzyme Variant	Enzymename	Organism	Temperature	pH	Activator	Cofactor	Inhibitor	KeggReactionID	KineticMechanismType	Other Modifier	parameter.type	parameter.associatedSpecies	parameter.startValue	parameter.endValue	parameter.standardDeviation	parameter.unit	Pathway	Product	PubMedID	Publication	Rate Equation	SabioReactionID	Substrate
2616	D-Glucose 6-phosphate = D-Fructose 6-phosphate	[ 50 mM Hepes / 10 mM sodium phosphate, 100 mM KCl, 10 mM MgCl2, 1 mg/ml trypsin inhibitor, 1 mM ATP, 0.28 mM NADH, 2.5 mM phosphocreatine, 15 µM fructose 2,6-bisphosphate, 5 U/ml creatine kinase, 1 U/ml fructose-bisphosphate aldolase, 5 U/ml triose-phosphate isomerase, 3 U/ml glycerol 3-phosphate dehydrogenase,  50 mM Hepes / 10 mM sodium phosphate, 100 mM KCl, 10 mM MgCl2, 1 mg/ml trypsin inhibitor, 1 mM ATP, 0.28 mM NADH, 2.5 mM phosphocreatine, 15 µM fructose 2,6-bisphosphate, 5 U/ml creatine kinase, 1 U/ml fructose-bisphosphate aldolase, 5 U/ml triose-phosphate isomerase, 3 U/ml glycerol 3-phosphate dehydrogenase]	5.3.1.9	[unknown, unknown, unknown]		liver	wildtype	glucose-6-phosphate isomerase	Rattus norvegicus	35.0	7.4				R00771	Uni-Uni Reversible using Haldane relationship		concentration	D-Glucose 6-phosphate			-	-	Glycolysis/Gluconeogenesis	D-Fructose 6-phosphate	1435758	Meléndez-Hevia E, Mateo F, Torres NV: Control analysis of rat liver glycolysis under different glucose concentrations. The substrate approach and the role of glucokinase., Mol Cell Biochem 1992 (115) , 1-9	V*(S-P/Keq)/(Ks*(1+S/Ks+P/Kp))	1123	D-Glucose 6-phosphate
2616	D-Glucose 6-phosphate = D-Fructose 6-phosphate	[ 50 mM Hepes / 10 mM sodium phosphate, 100 mM KCl, 10 mM MgCl2, 1 mg/ml trypsin inhibitor, 1 mM ATP, 0.28 mM NADH, 2.5 mM phosphocreatine, 15 µM fructose 2,6-bisphosphate, 5 U/ml creatine kinase, 1 U/ml fructose-bisphosphate aldolase, 5 U/ml triose-phosphate isomerase, 3 U/ml glycerol 3-phosphate dehydrogenase,  50 mM Hepes / 10 mM sodium phosphate, 100 mM KCl, 10 mM MgCl2, 1 mg/ml trypsin inhibitor, 1 mM ATP, 0.28 mM NADH, 2.5 mM phosphocreatine, 15 µM fructose 2,6-bisphosphate, 5 U/ml creatine kinase, 1 U/ml fructose-bisphosphate aldolase, 5 U/ml triose-phosphate isomerase, 3 U/ml glycerol 3-phosphate dehydrogenase]	5.3.1.9	[unknown, unknown, unknown]		liver	wildtype	glucose-6-phosphate isomerase	Rattus norvegicus	35.0	7.4				R00771	Uni-Uni Reversible using Haldane relationship		Km	D-Fructose 6-phosphate	2.0E-4		-	M	Glycolysis/Gluconeogenesis	D-Fructose 6-phosphate	1435758	Meléndez-Hevia E, Mateo F, Torres NV: Control analysis of rat liver glycolysis under different glucose concentrations. The substrate approach and the role of glucokinase., Mol Cell Biochem 1992 (115) , 1-9	V*(S-P/Keq)/(Ks*(1+S/Ks+P/Kp))	1123	D-Glucose 6-phosphate
2616	D-Glucose 6-phosphate = D-Fructose 6-phosphate	[ 50 mM Hepes / 10 mM sodium phosphate, 100 mM KCl, 10 mM MgCl2, 1 mg/ml trypsin inhibitor, 1 mM ATP, 0.28 mM NADH, 2.5 mM phosphocreatine, 15 µM fructose 2,6-bisphosphate, 5 U/ml creatine kinase, 1 U/ml fructose-bisphosphate aldolase, 5 U/ml triose-phosphate isomerase, 3 U/ml glycerol 3-phosphate dehydrogenase,  50 mM Hepes / 10 mM sodium phosphate, 100 mM KCl, 10 mM MgCl2, 1 mg/ml trypsin inhibitor, 1 mM ATP, 0.28 mM NADH, 2.5 mM phosphocreatine, 15 µM fructose 2,6-bisphosphate, 5 U/ml creatine kinase, 1 U/ml fructose-bisphosphate aldolase, 5 U/ml triose-phosphate isomerase, 3 U/ml glycerol 3-phosphate dehydrogenase]	5.3.1.9	[unknown, unknown, unknown]		liver	wildtype	glucose-6-phosphate isomerase	Rattus norvegicus	35.0	7.4				R00771	Uni-Uni Reversible using Haldane relationship		Km	D-Glucose 6-phosphate	2.0E-4		-	M	Glycolysis/Gluconeogenesis	D-Fructose 6-phosphate	1435758	Meléndez-Hevia E, Mateo F, Torres NV: Control analysis of rat liver glycolysis under different glucose concentrations. The substrate approach and the role of glucokinase., Mol Cell Biochem 1992 (115) , 1-9	V*(S-P/Keq)/(Ks*(1+S/Ks+P/Kp))	1123	D-Glucose 6-phosphate
2616	D-Glucose 6-phosphate = D-Fructose 6-phosphate	[ 50 mM Hepes / 10 mM sodium phosphate, 100 mM KCl, 10 mM MgCl2, 1 mg/ml trypsin inhibitor, 1 mM ATP, 0.28 mM NADH, 2.5 mM phosphocreatine, 15 µM fructose 2,6-bisphosphate, 5 U/ml creatine kinase, 1 U/ml fructose-bisphosphate aldolase, 5 U/ml triose-phosphate isomerase, 3 U/ml glycerol 3-phosphate dehydrogenase,  50 mM Hepes / 10 mM sodium phosphate, 100 mM KCl, 10 mM MgCl2, 1 mg/ml trypsin inhibitor, 1 mM ATP, 0.28 mM NADH, 2.5 mM phosphocreatine, 15 µM fructose 2,6-bisphosphate, 5 U/ml creatine kinase, 1 U/ml fructose-bisphosphate aldolase, 5 U/ml triose-phosphate isomerase, 3 U/ml glycerol 3-phosphate dehydrogenase]	5.3.1.9	[unknown, unknown, unknown]		liver	wildtype	glucose-6-phosphate isomerase	Rattus norvegicus	35.0	7.4				R00771	Uni-Uni Reversible using Haldane relationship		concentration	D-Fructose 6-phosphate				-	Glycolysis/Gluconeogenesis	D-Fructose 6-phosphate	1435758	Meléndez-Hevia E, Mateo F, Torres NV: Control analysis of rat liver glycolysis under different glucose concentrations. The substrate approach and the role of glucokinase., Mol Cell Biochem 1992 (115) , 1-9	V*(S-P/Keq)/(Ks*(1+S/Ks+P/Kp))	1123	D-Glucose 6-phosphate
2616	D-Glucose 6-phosphate = D-Fructose 6-phosphate	[ 50 mM Hepes / 10 mM sodium phosphate, 100 mM KCl, 10 mM MgCl2, 1 mg/ml trypsin inhibitor, 1 mM ATP, 0.28 mM NADH, 2.5 mM phosphocreatine, 15 µM fructose 2,6-bisphosphate, 5 U/ml creatine kinase, 1 U/ml fructose-bisphosphate aldolase, 5 U/ml triose-phosphate isomerase, 3 U/ml glycerol 3-phosphate dehydrogenase,  50 mM Hepes / 10 mM sodium phosphate, 100 mM KCl, 10 mM MgCl2, 1 mg/ml trypsin inhibitor, 1 mM ATP, 0.28 mM NADH, 2.5 mM phosphocreatine, 15 µM fructose 2,6-bisphosphate, 5 U/ml creatine kinase, 1 U/ml fructose-bisphosphate aldolase, 5 U/ml triose-phosphate isomerase, 3 U/ml glycerol 3-phosphate dehydrogenase]	5.3.1.9	[unknown, unknown, unknown]		liver	wildtype	glucose-6-phosphate isomerase	Rattus norvegicus	35.0	7.4				R00771	Uni-Uni Reversible using Haldane relationship		Keq		0.4		-	-	Glycolysis/Gluconeogenesis	D-Fructose 6-phosphate	1435758	Meléndez-Hevia E, Mateo F, Torres NV: Control analysis of rat liver glycolysis under different glucose concentrations. The substrate approach and the role of glucokinase., Mol Cell Biochem 1992 (115) , 1-9	V*(S-P/Keq)/(Ks*(1+S/Ks+P/Kp))	1123	D-Glucose 6-phosphate
2616	D-Glucose 6-phosphate = D-Fructose 6-phosphate	[ 50 mM Hepes / 10 mM sodium phosphate, 100 mM KCl, 10 mM MgCl2, 1 mg/ml trypsin inhibitor, 1 mM ATP, 0.28 mM NADH, 2.5 mM phosphocreatine, 15 µM fructose 2,6-bisphosphate, 5 U/ml creatine kinase, 1 U/ml fructose-bisphosphate aldolase, 5 U/ml triose-phosphate isomerase, 3 U/ml glycerol 3-phosphate dehydrogenase,  50 mM Hepes / 10 mM sodium phosphate, 100 mM KCl, 10 mM MgCl2, 1 mg/ml trypsin inhibitor, 1 mM ATP, 0.28 mM NADH, 2.5 mM phosphocreatine, 15 µM fructose 2,6-bisphosphate, 5 U/ml creatine kinase, 1 U/ml fructose-bisphosphate aldolase, 5 U/ml triose-phosphate isomerase, 3 U/ml glycerol 3-phosphate dehydrogenase]	5.3.1.9	[unknown, unknown, unknown]		liver	wildtype	glucose-6-phosphate isomerase	Rattus norvegicus	35.0	7.4				R00771	Uni-Uni Reversible using Haldane relationship		Vmax		4.5E-6		-	mol*s^(-1)*g^(-1)	Glycolysis/Gluconeogenesis	D-Fructose 6-phosphate	1435758	Meléndez-Hevia E, Mateo F, Torres NV: Control analysis of rat liver glycolysis under different glucose concentrations. The substrate approach and the role of glucokinase., Mol Cell Biochem 1992 (115) , 1-9	V*(S-P/Keq)/(Ks*(1+S/Ks+P/Kp))	1123	D-Glucose 6-phosphate
5538	D-Glucose 6-phosphate = D-Fructose 6-phosphate	[ 5 mM ATP, 5 mM MgSO4, 80 mM KCl (approximately), Phosphofructokinase,  5 mM ATP, 5 mM MgSO4, 80 mM KCl (approximately), Phosphofructokinase,  5 mM ATP, 5 mM MgSO4, 80 mM KCl (approximately), Phosphofructokinase]	5.3.1.9	[unknown, unknown, unknown]	Q9N1E2	skeletal muscle	wildtype	glucose-6-phosphate isomerase	Oryctolagus cuniculus	30.0	8.5				R00771	unknown		Keq		0.32		-	-	Glycolysis classical	D-Fructose 6-phosphate	5647261	Dyson JE, Noltmann EA: The effect of pH and temperature on the kinetic parameters of phosphoglucose isomerase. Participation of histidine and lysine in a proposed dual function mechanism, J Biol Chem 1968 (243) , 1401-14	unknown	1123	D-Glucose 6-phosphate
5538	D-Glucose 6-phosphate = D-Fructose 6-phosphate	[ 5 mM ATP, 5 mM MgSO4, 80 mM KCl (approximately), Phosphofructokinase,  5 mM ATP, 5 mM MgSO4, 80 mM KCl (approximately), Phosphofructokinase,  5 mM ATP, 5 mM MgSO4, 80 mM KCl (approximately), Phosphofructokinase]	5.3.1.9	[unknown, unknown, unknown]	Q9N1E2	skeletal muscle	wildtype	glucose-6-phosphate isomerase	Oryctolagus cuniculus	30.0	8.5				R00771	unknown		concentration	D-Glucose 6-phosphate	1.0E-4	0.0032	-	M	Glycolysis classical	D-Fructose 6-phosphate	5647261	Dyson JE, Noltmann EA: The effect of pH and temperature on the kinetic parameters of phosphoglucose isomerase. Participation of histidine and lysine in a proposed dual function mechanism, J Biol Chem 1968 (243) , 1401-14	unknown	1123	D-Glucose 6-phosphate
5538	D-Glucose 6-phosphate = D-Fructose 6-phosphate	[ 5 mM ATP, 5 mM MgSO4, 80 mM KCl (approximately), Phosphofructokinase,  5 mM ATP, 5 mM MgSO4, 80 mM KCl (approximately), Phosphofructokinase,  5 mM ATP, 5 mM MgSO4, 80 mM KCl (approximately), Phosphofructokinase]	5.3.1.9	[unknown, unknown, unknown]	Q9N1E2	skeletal muscle	wildtype	glucose-6-phosphate isomerase	Oryctolagus cuniculus	30.0	8.5				R00771	unknown		Km	D-Glucose 6-phosphate	3.1E-4		5.6E-5	M	Glycolysis classical	D-Fructose 6-phosphate	5647261	Dyson JE, Noltmann EA: The effect of pH and temperature on the kinetic parameters of phosphoglucose isomerase. Participation of histidine and lysine in a proposed dual function mechanism, J Biol Chem 1968 (243) , 1401-14	unknown	1123	D-Glucose 6-phosphate
5538	D-Glucose 6-phosphate = D-Fructose 6-phosphate	[ 5 mM ATP, 5 mM MgSO4, 80 mM KCl (approximately), Phosphofructokinase,  5 mM ATP, 5 mM MgSO4, 80 mM KCl (approximately), Phosphofructokinase,  5 mM ATP, 5 mM MgSO4, 80 mM KCl (approximately), Phosphofructokinase]	5.3.1.9	[unknown, unknown, unknown]	Q9N1E2	skeletal muscle	wildtype	glucose-6-phosphate isomerase	Oryctolagus cuniculus	30.0	8.5				R00771	unknown		Vmax		0.00976666667		2.33333E-4	mol*s^(-1)*g^(-1)	Glycolysis classical	D-Fructose 6-phosphate	5647261	Dyson JE, Noltmann EA: The effect of pH and temperature on the kinetic parameters of phosphoglucose isomerase. Participation of histidine and lysine in a proposed dual function mechanism, J Biol Chem 1968 (243) , 1401-14	unknown	1123	D-Glucose 6-phosphate
