EntryID	Reaction	Buffer	ECNumber	CellularLocation	UniProtKB_AC	Tissue	Enzyme Variant	Enzymename	Organism	Temperature	pH	Activator	Cofactor	Inhibitor	KeggReactionID	KineticMechanismType	Other Modifier	parameter.type	parameter.associatedSpecies	parameter.startValue	parameter.endValue	parameter.standardDeviation	parameter.unit	Pathway	Product	PubMedID	Publication	Rate Equation	SabioReactionID	Substrate
21931	D-Fructose 1,6-bisphosphate = D-Glyceraldehyde 3-phosphate + Glycerone phosphate	[ 10 mM sodium phosphate,  10 mM sodium phosphate,  10 mM sodium phosphate]	4.1.2.13	[unknown, unknown, unknown, unknown]	P00884	liver	wildtype aldolase B	fructose-bisphosphate aldolase	Rattus norvegicus	38.0	7.0				R01068	unknown		kcat		7.66666667		-	s^(-1)	Carbon fixation in photosynthetic organisms	Glycerone phosphate;D-Glyceraldehyde 3-phosphate	5357024	Veech RL, Raijman L, Dalziel K, Krebs HA: Disequilibrium in the triose phosphate isomerase system in rat liver, Biochem J 1969 (115) , 837-42	unknown	1338	D-Fructose 1,6-bisphosphate
21931	D-Fructose 1,6-bisphosphate = D-Glyceraldehyde 3-phosphate + Glycerone phosphate	[ 10 mM sodium phosphate,  10 mM sodium phosphate,  10 mM sodium phosphate]	4.1.2.13	[unknown, unknown, unknown, unknown]	P00884	liver	wildtype aldolase B	fructose-bisphosphate aldolase	Rattus norvegicus	38.0	7.0				R01068	unknown		Keq		9.9E-5		1.5E-6	M	Carbon fixation in photosynthetic organisms	Glycerone phosphate;D-Glyceraldehyde 3-phosphate	5357024	Veech RL, Raijman L, Dalziel K, Krebs HA: Disequilibrium in the triose phosphate isomerase system in rat liver, Biochem J 1969 (115) , 837-42	unknown	1338	D-Fructose 1,6-bisphosphate
21931	D-Fructose 1,6-bisphosphate = D-Glyceraldehyde 3-phosphate + Glycerone phosphate	[ 10 mM sodium phosphate,  10 mM sodium phosphate,  10 mM sodium phosphate]	4.1.2.13	[unknown, unknown, unknown, unknown]	P00884	liver	wildtype aldolase B	fructose-bisphosphate aldolase	Rattus norvegicus	38.0	7.0				R01068	unknown		Vmax		9.16666667E-8		-	mol*s^(-1)*g^(-1)	Carbon fixation in photosynthetic organisms	Glycerone phosphate;D-Glyceraldehyde 3-phosphate	5357024	Veech RL, Raijman L, Dalziel K, Krebs HA: Disequilibrium in the triose phosphate isomerase system in rat liver, Biochem J 1969 (115) , 837-42	unknown	1338	D-Fructose 1,6-bisphosphate
21931	D-Fructose 1,6-bisphosphate = D-Glyceraldehyde 3-phosphate + Glycerone phosphate	[ 10 mM sodium phosphate,  10 mM sodium phosphate,  10 mM sodium phosphate]	4.1.2.13	[unknown, unknown, unknown, unknown]	P00884	liver	wildtype aldolase B	fructose-bisphosphate aldolase	Rattus norvegicus	38.0	7.0				R01068	unknown		concentration	Enzyme	1.2E-5		-	M	Carbon fixation in photosynthetic organisms	Glycerone phosphate;D-Glyceraldehyde 3-phosphate	5357024	Veech RL, Raijman L, Dalziel K, Krebs HA: Disequilibrium in the triose phosphate isomerase system in rat liver, Biochem J 1969 (115) , 837-42	unknown	1338	D-Fructose 1,6-bisphosphate
21931	D-Fructose 1,6-bisphosphate = D-Glyceraldehyde 3-phosphate + Glycerone phosphate	[ 10 mM sodium phosphate,  10 mM sodium phosphate,  10 mM sodium phosphate]	4.1.2.13	[unknown, unknown, unknown, unknown]	P00884	liver	wildtype aldolase B	fructose-bisphosphate aldolase	Rattus norvegicus	38.0	7.0				R01068	unknown		concentration	D-Fructose 1,6-bisphosphate	1.11E-5		2.0E-6	M	Carbon fixation in photosynthetic organisms	Glycerone phosphate;D-Glyceraldehyde 3-phosphate	5357024	Veech RL, Raijman L, Dalziel K, Krebs HA: Disequilibrium in the triose phosphate isomerase system in rat liver, Biochem J 1969 (115) , 837-42	unknown	1338	D-Fructose 1,6-bisphosphate
21934	D-Fructose 1,6-bisphosphate = D-Glyceraldehyde 3-phosphate + Glycerone phosphate	[ 10 mM sodium phosphate,  10 mM sodium phosphate,  10 mM sodium phosphate]	4.1.2.13	[unknown, unknown, unknown, unknown]	P79226	liver	wildtype aldolase B	fructose-bisphosphate aldolase	Oryctolagus cuniculus	38.0	7.0				R01068	unknown		concentration	Enzyme	0.025	0.05	-	mg/ml	Carbon fixation in photosynthetic organisms	Glycerone phosphate;D-Glyceraldehyde 3-phosphate	5357024	Veech RL, Raijman L, Dalziel K, Krebs HA: Disequilibrium in the triose phosphate isomerase system in rat liver, Biochem J 1969 (115) , 837-42	unknown	1338	D-Fructose 1,6-bisphosphate
21934	D-Fructose 1,6-bisphosphate = D-Glyceraldehyde 3-phosphate + Glycerone phosphate	[ 10 mM sodium phosphate,  10 mM sodium phosphate,  10 mM sodium phosphate]	4.1.2.13	[unknown, unknown, unknown, unknown]	P79226	liver	wildtype aldolase B	fructose-bisphosphate aldolase	Oryctolagus cuniculus	38.0	7.0				R01068	unknown		concentration	D-Fructose 1,6-bisphosphate	0.0022	0.008	-	M	Carbon fixation in photosynthetic organisms	Glycerone phosphate;D-Glyceraldehyde 3-phosphate	5357024	Veech RL, Raijman L, Dalziel K, Krebs HA: Disequilibrium in the triose phosphate isomerase system in rat liver, Biochem J 1969 (115) , 837-42	unknown	1338	D-Fructose 1,6-bisphosphate
21934	D-Fructose 1,6-bisphosphate = D-Glyceraldehyde 3-phosphate + Glycerone phosphate	[ 10 mM sodium phosphate,  10 mM sodium phosphate,  10 mM sodium phosphate]	4.1.2.13	[unknown, unknown, unknown, unknown]	P79226	liver	wildtype aldolase B	fructose-bisphosphate aldolase	Oryctolagus cuniculus	38.0	7.0				R01068	unknown		Keq		9.9E-5		1.5E-6	M	Carbon fixation in photosynthetic organisms	Glycerone phosphate;D-Glyceraldehyde 3-phosphate	5357024	Veech RL, Raijman L, Dalziel K, Krebs HA: Disequilibrium in the triose phosphate isomerase system in rat liver, Biochem J 1969 (115) , 837-42	unknown	1338	D-Fructose 1,6-bisphosphate
21934	D-Fructose 1,6-bisphosphate = D-Glyceraldehyde 3-phosphate + Glycerone phosphate	[ 10 mM sodium phosphate,  10 mM sodium phosphate,  10 mM sodium phosphate]	4.1.2.13	[unknown, unknown, unknown, unknown]	P79226	liver	wildtype aldolase B	fructose-bisphosphate aldolase	Oryctolagus cuniculus	38.0	7.0				R01068	unknown		kcat		7.66666667		-	s^(-1)	Carbon fixation in photosynthetic organisms	Glycerone phosphate;D-Glyceraldehyde 3-phosphate	5357024	Veech RL, Raijman L, Dalziel K, Krebs HA: Disequilibrium in the triose phosphate isomerase system in rat liver, Biochem J 1969 (115) , 837-42	unknown	1338	D-Fructose 1,6-bisphosphate
24015	D-Glycero-D-altro-octulose 1,8-bisphosphate = D-Ribose 5-phosphate + Glycerone phosphate	[ 0.1 M diethanolamine, 0.1 M triethanolamine, 17 mM NADH, Glycerophosphate dehydrogenase, Triose phosphate isomerase,  0.1 M diethanolamine, 0.1 M triethanolamine, 17 mM NADH, Glycerophosphate dehydrogenase, Triose phosphate isomerase]	4.1.2.13	[unknown, unknown, unknown, unknown]	P00883	muscle	wildtype	fructose-bisphosphate aldolase	Oryctolagus cuniculus	25.0	7.6					unknown		Keq		0.00373		-	M		D-Ribose 5-phosphate;Glycerone phosphate	518100	Paoletti F, Williams JF, Horecker BL: Synthesis and cleavage of octulose bisphosphates with liver and muscle aldolases, Arch Biochem Biophys 1979 (198) , 614-9	unknown	10495	D-Glycero-D-altro-octulose 1,8-bisphosphate
