EntryID	Reaction	Buffer	ECNumber	CellularLocation	UniProtKB_AC	Tissue	Enzyme Variant	Enzymename	Organism	Temperature	pH	Activator	Cofactor	Inhibitor	KeggReactionID	KineticMechanismType	Other Modifier	parameter.type	parameter.associatedSpecies	parameter.startValue	parameter.endValue	parameter.standardDeviation	parameter.unit	Pathway	Product	PubMedID	Publication	Rate Equation	SabioReactionID	Substrate
54913	ATP + 3-Phospho-D-glycerate = ADP + 3-Phospho-D-glyceroyl phosphate		2.7.2.3	[intracellular, intracellular, intracellular, intracellular, intracellular]		-	wildtype	phosphoglycerate kinase	Plasmodium falciparum	-	-				R01512	Random Bi Bi		concentration	1,3-Bisphospho-D-glycerate			-	-	Glycolysis classical	ATP;3-Phospho-D-glycerate	25693925	Penkler G, du Toit F, Adams W, Rautenbach M, Palm DC, van Niekerk DD, Snoep JL: Construction and validation of a detailed kinetic model of glycolysis in Plasmodium falciparum, FEBS J 2015 (282) , 1481-511	(Vpf)*KadpPFvPGK*Kb13pgPFvPGK*KeqPFvPGK*VrPFvPGK/(KatpPFvPGK*Kp3gPFvPGK)*(KeqPFvPGK/atpPF*p3gPF/(adpPF*b13pgPF)-1)*atpPF*p3gPF/(KatpPFvPGK*Kp3gPFvPGK*(Vpf)*(Vpf))/((1+adpPF/(KadpPFvPGK*(Vpf))+atpPF/(KatpPFvPGK*(Vpf)))*(1+b13pgPF/(Kb13pgPFvPGK*(Vpf))+p3gPF/(Kp3gPFvPGK*(Vpf))))	7644	3-Phospho-D-glyceroyl phosphate;ADP
54913	ATP + 3-Phospho-D-glycerate = ADP + 3-Phospho-D-glyceroyl phosphate		2.7.2.3	[intracellular, intracellular, intracellular, intracellular, intracellular]		-	wildtype	phosphoglycerate kinase	Plasmodium falciparum	-	-				R01512	Random Bi Bi		Kd	1,3-Bisphospho-D-glycerate	1.34E-5		-	M	Glycolysis classical	ATP;3-Phospho-D-glycerate	25693925	Penkler G, du Toit F, Adams W, Rautenbach M, Palm DC, van Niekerk DD, Snoep JL: Construction and validation of a detailed kinetic model of glycolysis in Plasmodium falciparum, FEBS J 2015 (282) , 1481-511	(Vpf)*KadpPFvPGK*Kb13pgPFvPGK*KeqPFvPGK*VrPFvPGK/(KatpPFvPGK*Kp3gPFvPGK)*(KeqPFvPGK/atpPF*p3gPF/(adpPF*b13pgPF)-1)*atpPF*p3gPF/(KatpPFvPGK*Kp3gPFvPGK*(Vpf)*(Vpf))/((1+adpPF/(KadpPFvPGK*(Vpf))+atpPF/(KatpPFvPGK*(Vpf)))*(1+b13pgPF/(Kb13pgPFvPGK*(Vpf))+p3gPF/(Kp3gPFvPGK*(Vpf))))	7644	3-Phospho-D-glyceroyl phosphate;ADP
54913	ATP + 3-Phospho-D-glycerate = ADP + 3-Phospho-D-glyceroyl phosphate		2.7.2.3	[intracellular, intracellular, intracellular, intracellular, intracellular]		-	wildtype	phosphoglycerate kinase	Plasmodium falciparum	-	-				R01512	Random Bi Bi		Vmax		0.005892219842616666		-	M*s^(-1)	Glycolysis classical	ATP;3-Phospho-D-glycerate	25693925	Penkler G, du Toit F, Adams W, Rautenbach M, Palm DC, van Niekerk DD, Snoep JL: Construction and validation of a detailed kinetic model of glycolysis in Plasmodium falciparum, FEBS J 2015 (282) , 1481-511	(Vpf)*KadpPFvPGK*Kb13pgPFvPGK*KeqPFvPGK*VrPFvPGK/(KatpPFvPGK*Kp3gPFvPGK)*(KeqPFvPGK/atpPF*p3gPF/(adpPF*b13pgPF)-1)*atpPF*p3gPF/(KatpPFvPGK*Kp3gPFvPGK*(Vpf)*(Vpf))/((1+adpPF/(KadpPFvPGK*(Vpf))+atpPF/(KatpPFvPGK*(Vpf)))*(1+b13pgPF/(Kb13pgPFvPGK*(Vpf))+p3gPF/(Kp3gPFvPGK*(Vpf))))	7644	3-Phospho-D-glyceroyl phosphate;ADP
54913	ATP + 3-Phospho-D-glycerate = ADP + 3-Phospho-D-glyceroyl phosphate		2.7.2.3	[intracellular, intracellular, intracellular, intracellular, intracellular]		-	wildtype	phosphoglycerate kinase	Plasmodium falciparum	-	-				R01512	Random Bi Bi		Kd	ADP	1.5E-4		-	M	Glycolysis classical	ATP;3-Phospho-D-glycerate	25693925	Penkler G, du Toit F, Adams W, Rautenbach M, Palm DC, van Niekerk DD, Snoep JL: Construction and validation of a detailed kinetic model of glycolysis in Plasmodium falciparum, FEBS J 2015 (282) , 1481-511	(Vpf)*KadpPFvPGK*Kb13pgPFvPGK*KeqPFvPGK*VrPFvPGK/(KatpPFvPGK*Kp3gPFvPGK)*(KeqPFvPGK/atpPF*p3gPF/(adpPF*b13pgPF)-1)*atpPF*p3gPF/(KatpPFvPGK*Kp3gPFvPGK*(Vpf)*(Vpf))/((1+adpPF/(KadpPFvPGK*(Vpf))+atpPF/(KatpPFvPGK*(Vpf)))*(1+b13pgPF/(Kb13pgPFvPGK*(Vpf))+p3gPF/(Kp3gPFvPGK*(Vpf))))	7644	3-Phospho-D-glyceroyl phosphate;ADP
54913	ATP + 3-Phospho-D-glycerate = ADP + 3-Phospho-D-glyceroyl phosphate		2.7.2.3	[intracellular, intracellular, intracellular, intracellular, intracellular]		-	wildtype	phosphoglycerate kinase	Plasmodium falciparum	-	-				R01512	Random Bi Bi		concentration	3-Phospho-D-glycerate			-	-	Glycolysis classical	ATP;3-Phospho-D-glycerate	25693925	Penkler G, du Toit F, Adams W, Rautenbach M, Palm DC, van Niekerk DD, Snoep JL: Construction and validation of a detailed kinetic model of glycolysis in Plasmodium falciparum, FEBS J 2015 (282) , 1481-511	(Vpf)*KadpPFvPGK*Kb13pgPFvPGK*KeqPFvPGK*VrPFvPGK/(KatpPFvPGK*Kp3gPFvPGK)*(KeqPFvPGK/atpPF*p3gPF/(adpPF*b13pgPF)-1)*atpPF*p3gPF/(KatpPFvPGK*Kp3gPFvPGK*(Vpf)*(Vpf))/((1+adpPF/(KadpPFvPGK*(Vpf))+atpPF/(KatpPFvPGK*(Vpf)))*(1+b13pgPF/(Kb13pgPFvPGK*(Vpf))+p3gPF/(Kp3gPFvPGK*(Vpf))))	7644	3-Phospho-D-glyceroyl phosphate;ADP
54913	ATP + 3-Phospho-D-glycerate = ADP + 3-Phospho-D-glyceroyl phosphate		2.7.2.3	[intracellular, intracellular, intracellular, intracellular, intracellular]		-	wildtype	phosphoglycerate kinase	Plasmodium falciparum	-	-				R01512	Random Bi Bi		volume				-	-	Glycolysis classical	ATP;3-Phospho-D-glycerate	25693925	Penkler G, du Toit F, Adams W, Rautenbach M, Palm DC, van Niekerk DD, Snoep JL: Construction and validation of a detailed kinetic model of glycolysis in Plasmodium falciparum, FEBS J 2015 (282) , 1481-511	(Vpf)*KadpPFvPGK*Kb13pgPFvPGK*KeqPFvPGK*VrPFvPGK/(KatpPFvPGK*Kp3gPFvPGK)*(KeqPFvPGK/atpPF*p3gPF/(adpPF*b13pgPF)-1)*atpPF*p3gPF/(KatpPFvPGK*Kp3gPFvPGK*(Vpf)*(Vpf))/((1+adpPF/(KadpPFvPGK*(Vpf))+atpPF/(KatpPFvPGK*(Vpf)))*(1+b13pgPF/(Kb13pgPFvPGK*(Vpf))+p3gPF/(Kp3gPFvPGK*(Vpf))))	7644	3-Phospho-D-glyceroyl phosphate;ADP
54913	ATP + 3-Phospho-D-glycerate = ADP + 3-Phospho-D-glyceroyl phosphate		2.7.2.3	[intracellular, intracellular, intracellular, intracellular, intracellular]		-	wildtype	phosphoglycerate kinase	Plasmodium falciparum	-	-				R01512	Random Bi Bi		Kd	3-Phospho-D-glycerate	2.67E-4		-	M	Glycolysis classical	ATP;3-Phospho-D-glycerate	25693925	Penkler G, du Toit F, Adams W, Rautenbach M, Palm DC, van Niekerk DD, Snoep JL: Construction and validation of a detailed kinetic model of glycolysis in Plasmodium falciparum, FEBS J 2015 (282) , 1481-511	(Vpf)*KadpPFvPGK*Kb13pgPFvPGK*KeqPFvPGK*VrPFvPGK/(KatpPFvPGK*Kp3gPFvPGK)*(KeqPFvPGK/atpPF*p3gPF/(adpPF*b13pgPF)-1)*atpPF*p3gPF/(KatpPFvPGK*Kp3gPFvPGK*(Vpf)*(Vpf))/((1+adpPF/(KadpPFvPGK*(Vpf))+atpPF/(KatpPFvPGK*(Vpf)))*(1+b13pgPF/(Kb13pgPFvPGK*(Vpf))+p3gPF/(Kp3gPFvPGK*(Vpf))))	7644	3-Phospho-D-glyceroyl phosphate;ADP
54913	ATP + 3-Phospho-D-glycerate = ADP + 3-Phospho-D-glyceroyl phosphate		2.7.2.3	[intracellular, intracellular, intracellular, intracellular, intracellular]		-	wildtype	phosphoglycerate kinase	Plasmodium falciparum	-	-				R01512	Random Bi Bi		Keq		3200.0		-	-	Glycolysis classical	ATP;3-Phospho-D-glycerate	25693925	Penkler G, du Toit F, Adams W, Rautenbach M, Palm DC, van Niekerk DD, Snoep JL: Construction and validation of a detailed kinetic model of glycolysis in Plasmodium falciparum, FEBS J 2015 (282) , 1481-511	(Vpf)*KadpPFvPGK*Kb13pgPFvPGK*KeqPFvPGK*VrPFvPGK/(KatpPFvPGK*Kp3gPFvPGK)*(KeqPFvPGK/atpPF*p3gPF/(adpPF*b13pgPF)-1)*atpPF*p3gPF/(KatpPFvPGK*Kp3gPFvPGK*(Vpf)*(Vpf))/((1+adpPF/(KadpPFvPGK*(Vpf))+atpPF/(KatpPFvPGK*(Vpf)))*(1+b13pgPF/(Kb13pgPFvPGK*(Vpf))+p3gPF/(Kp3gPFvPGK*(Vpf))))	7644	3-Phospho-D-glyceroyl phosphate;ADP
54913	ATP + 3-Phospho-D-glycerate = ADP + 3-Phospho-D-glyceroyl phosphate		2.7.2.3	[intracellular, intracellular, intracellular, intracellular, intracellular]		-	wildtype	phosphoglycerate kinase	Plasmodium falciparum	-	-				R01512	Random Bi Bi		Kd	ATP	7.7E-4		-	M	Glycolysis classical	ATP;3-Phospho-D-glycerate	25693925	Penkler G, du Toit F, Adams W, Rautenbach M, Palm DC, van Niekerk DD, Snoep JL: Construction and validation of a detailed kinetic model of glycolysis in Plasmodium falciparum, FEBS J 2015 (282) , 1481-511	(Vpf)*KadpPFvPGK*Kb13pgPFvPGK*KeqPFvPGK*VrPFvPGK/(KatpPFvPGK*Kp3gPFvPGK)*(KeqPFvPGK/atpPF*p3gPF/(adpPF*b13pgPF)-1)*atpPF*p3gPF/(KatpPFvPGK*Kp3gPFvPGK*(Vpf)*(Vpf))/((1+adpPF/(KadpPFvPGK*(Vpf))+atpPF/(KatpPFvPGK*(Vpf)))*(1+b13pgPF/(Kb13pgPFvPGK*(Vpf))+p3gPF/(Kp3gPFvPGK*(Vpf))))	7644	3-Phospho-D-glyceroyl phosphate;ADP
54913	ATP + 3-Phospho-D-glycerate = ADP + 3-Phospho-D-glyceroyl phosphate		2.7.2.3	[intracellular, intracellular, intracellular, intracellular, intracellular]		-	wildtype	phosphoglycerate kinase	Plasmodium falciparum	-	-				R01512	Random Bi Bi		concentration	ADP			-	-	Glycolysis classical	ATP;3-Phospho-D-glycerate	25693925	Penkler G, du Toit F, Adams W, Rautenbach M, Palm DC, van Niekerk DD, Snoep JL: Construction and validation of a detailed kinetic model of glycolysis in Plasmodium falciparum, FEBS J 2015 (282) , 1481-511	(Vpf)*KadpPFvPGK*Kb13pgPFvPGK*KeqPFvPGK*VrPFvPGK/(KatpPFvPGK*Kp3gPFvPGK)*(KeqPFvPGK/atpPF*p3gPF/(adpPF*b13pgPF)-1)*atpPF*p3gPF/(KatpPFvPGK*Kp3gPFvPGK*(Vpf)*(Vpf))/((1+adpPF/(KadpPFvPGK*(Vpf))+atpPF/(KatpPFvPGK*(Vpf)))*(1+b13pgPF/(Kb13pgPFvPGK*(Vpf))+p3gPF/(Kp3gPFvPGK*(Vpf))))	7644	3-Phospho-D-glyceroyl phosphate;ADP
