EntryID	Reaction	Buffer	ECNumber	CellularLocation	UniProtKB_AC	Tissue	Enzyme Variant	Enzymename	Organism	Temperature	pH	Activator	Cofactor	Inhibitor	KeggReactionID	KineticMechanismType	Other Modifier	parameter.type	parameter.associatedSpecies	parameter.startValue	parameter.endValue	parameter.standardDeviation	parameter.unit	Pathway	Product	PubMedID	Publication	Rate Equation	SabioReactionID	Substrate
2617	ATP + D-Fructose 6-phosphate = ADP + D-Fructose 1,6-bisphosphate	[ 50 mM Hepes / 10 mM sodium phosphate, 100 mM KCl, 10 mM MgCl2, 1 mg/ml trypsin inhibitor, 0.28 mM NADH, 2.5 mM phosphocreatine, 5 U/ml creatine kinase, 1 U/ml fructose-bisphosphate aldolase, 5 U/ml triose-phosphate isomerase, 3 U/ml glycerol 3-phosphate dehydrogenase,  50 mM Hepes / 10 mM sodium phosphate, 100 mM KCl, 10 mM MgCl2, 1 mg/ml trypsin inhibitor, 0.28 mM NADH, 2.5 mM phosphocreatine, 5 U/ml creatine kinase, 1 U/ml fructose-bisphosphate aldolase, 5 U/ml triose-phosphate isomerase, 3 U/ml glycerol 3-phosphate dehydrogenase]	2.7.1.11	[unknown, unknown, unknown, unknown, unknown, unknown]	P30835	liver	wildtype	6-phosphofructokinase	Rattus norvegicus	35.0	7.4	D-Fructose 2,6-bisphosphate			R00756	Uni-Uni Reversible using Haldane relationship		Vmax		8.33333333E-7		-	mol*s^(-1)*g^(-1)	Starch and Sucrose metabolism	D-Fructose 1,6-bisphosphate;ADP	1435758	Meléndez-Hevia E, Mateo F, Torres NV: Control analysis of rat liver glycolysis under different glucose concentrations. The substrate approach and the role of glucokinase., Mol Cell Biochem 1992 (115) , 1-9	V*(S-P/Keq)/(Ks*(1+S/Ks+P/Kp))	1113	ATP;D-Fructose 6-phosphate
2617	ATP + D-Fructose 6-phosphate = ADP + D-Fructose 1,6-bisphosphate	[ 50 mM Hepes / 10 mM sodium phosphate, 100 mM KCl, 10 mM MgCl2, 1 mg/ml trypsin inhibitor, 0.28 mM NADH, 2.5 mM phosphocreatine, 5 U/ml creatine kinase, 1 U/ml fructose-bisphosphate aldolase, 5 U/ml triose-phosphate isomerase, 3 U/ml glycerol 3-phosphate dehydrogenase,  50 mM Hepes / 10 mM sodium phosphate, 100 mM KCl, 10 mM MgCl2, 1 mg/ml trypsin inhibitor, 0.28 mM NADH, 2.5 mM phosphocreatine, 5 U/ml creatine kinase, 1 U/ml fructose-bisphosphate aldolase, 5 U/ml triose-phosphate isomerase, 3 U/ml glycerol 3-phosphate dehydrogenase]	2.7.1.11	[unknown, unknown, unknown, unknown, unknown, unknown]	P30835	liver	wildtype	6-phosphofructokinase	Rattus norvegicus	35.0	7.4	D-Fructose 2,6-bisphosphate			R00756	Uni-Uni Reversible using Haldane relationship		concentration	D-Fructose 2,6-bisphosphate	1.5E-5		-	M	Starch and Sucrose metabolism	D-Fructose 1,6-bisphosphate;ADP	1435758	Meléndez-Hevia E, Mateo F, Torres NV: Control analysis of rat liver glycolysis under different glucose concentrations. The substrate approach and the role of glucokinase., Mol Cell Biochem 1992 (115) , 1-9	V*(S-P/Keq)/(Ks*(1+S/Ks+P/Kp))	1113	ATP;D-Fructose 6-phosphate
2617	ATP + D-Fructose 6-phosphate = ADP + D-Fructose 1,6-bisphosphate	[ 50 mM Hepes / 10 mM sodium phosphate, 100 mM KCl, 10 mM MgCl2, 1 mg/ml trypsin inhibitor, 0.28 mM NADH, 2.5 mM phosphocreatine, 5 U/ml creatine kinase, 1 U/ml fructose-bisphosphate aldolase, 5 U/ml triose-phosphate isomerase, 3 U/ml glycerol 3-phosphate dehydrogenase,  50 mM Hepes / 10 mM sodium phosphate, 100 mM KCl, 10 mM MgCl2, 1 mg/ml trypsin inhibitor, 0.28 mM NADH, 2.5 mM phosphocreatine, 5 U/ml creatine kinase, 1 U/ml fructose-bisphosphate aldolase, 5 U/ml triose-phosphate isomerase, 3 U/ml glycerol 3-phosphate dehydrogenase]	2.7.1.11	[unknown, unknown, unknown, unknown, unknown, unknown]	P30835	liver	wildtype	6-phosphofructokinase	Rattus norvegicus	35.0	7.4	D-Fructose 2,6-bisphosphate			R00756	Uni-Uni Reversible using Haldane relationship		Km	D-Fructose 1,6-bisphosphate	2.0E-4		-	M	Starch and Sucrose metabolism	D-Fructose 1,6-bisphosphate;ADP	1435758	Meléndez-Hevia E, Mateo F, Torres NV: Control analysis of rat liver glycolysis under different glucose concentrations. The substrate approach and the role of glucokinase., Mol Cell Biochem 1992 (115) , 1-9	V*(S-P/Keq)/(Ks*(1+S/Ks+P/Kp))	1113	ATP;D-Fructose 6-phosphate
2617	ATP + D-Fructose 6-phosphate = ADP + D-Fructose 1,6-bisphosphate	[ 50 mM Hepes / 10 mM sodium phosphate, 100 mM KCl, 10 mM MgCl2, 1 mg/ml trypsin inhibitor, 0.28 mM NADH, 2.5 mM phosphocreatine, 5 U/ml creatine kinase, 1 U/ml fructose-bisphosphate aldolase, 5 U/ml triose-phosphate isomerase, 3 U/ml glycerol 3-phosphate dehydrogenase,  50 mM Hepes / 10 mM sodium phosphate, 100 mM KCl, 10 mM MgCl2, 1 mg/ml trypsin inhibitor, 0.28 mM NADH, 2.5 mM phosphocreatine, 5 U/ml creatine kinase, 1 U/ml fructose-bisphosphate aldolase, 5 U/ml triose-phosphate isomerase, 3 U/ml glycerol 3-phosphate dehydrogenase]	2.7.1.11	[unknown, unknown, unknown, unknown, unknown, unknown]	P30835	liver	wildtype	6-phosphofructokinase	Rattus norvegicus	35.0	7.4	D-Fructose 2,6-bisphosphate			R00756	Uni-Uni Reversible using Haldane relationship		concentration	ATP	0.001		-	M	Starch and Sucrose metabolism	D-Fructose 1,6-bisphosphate;ADP	1435758	Meléndez-Hevia E, Mateo F, Torres NV: Control analysis of rat liver glycolysis under different glucose concentrations. The substrate approach and the role of glucokinase., Mol Cell Biochem 1992 (115) , 1-9	V*(S-P/Keq)/(Ks*(1+S/Ks+P/Kp))	1113	ATP;D-Fructose 6-phosphate
2617	ATP + D-Fructose 6-phosphate = ADP + D-Fructose 1,6-bisphosphate	[ 50 mM Hepes / 10 mM sodium phosphate, 100 mM KCl, 10 mM MgCl2, 1 mg/ml trypsin inhibitor, 0.28 mM NADH, 2.5 mM phosphocreatine, 5 U/ml creatine kinase, 1 U/ml fructose-bisphosphate aldolase, 5 U/ml triose-phosphate isomerase, 3 U/ml glycerol 3-phosphate dehydrogenase,  50 mM Hepes / 10 mM sodium phosphate, 100 mM KCl, 10 mM MgCl2, 1 mg/ml trypsin inhibitor, 0.28 mM NADH, 2.5 mM phosphocreatine, 5 U/ml creatine kinase, 1 U/ml fructose-bisphosphate aldolase, 5 U/ml triose-phosphate isomerase, 3 U/ml glycerol 3-phosphate dehydrogenase]	2.7.1.11	[unknown, unknown, unknown, unknown, unknown, unknown]	P30835	liver	wildtype	6-phosphofructokinase	Rattus norvegicus	35.0	7.4	D-Fructose 2,6-bisphosphate			R00756	Uni-Uni Reversible using Haldane relationship		concentration	D-Fructose 6-phosphate			-	-	Starch and Sucrose metabolism	D-Fructose 1,6-bisphosphate;ADP	1435758	Meléndez-Hevia E, Mateo F, Torres NV: Control analysis of rat liver glycolysis under different glucose concentrations. The substrate approach and the role of glucokinase., Mol Cell Biochem 1992 (115) , 1-9	V*(S-P/Keq)/(Ks*(1+S/Ks+P/Kp))	1113	ATP;D-Fructose 6-phosphate
2617	ATP + D-Fructose 6-phosphate = ADP + D-Fructose 1,6-bisphosphate	[ 50 mM Hepes / 10 mM sodium phosphate, 100 mM KCl, 10 mM MgCl2, 1 mg/ml trypsin inhibitor, 0.28 mM NADH, 2.5 mM phosphocreatine, 5 U/ml creatine kinase, 1 U/ml fructose-bisphosphate aldolase, 5 U/ml triose-phosphate isomerase, 3 U/ml glycerol 3-phosphate dehydrogenase,  50 mM Hepes / 10 mM sodium phosphate, 100 mM KCl, 10 mM MgCl2, 1 mg/ml trypsin inhibitor, 0.28 mM NADH, 2.5 mM phosphocreatine, 5 U/ml creatine kinase, 1 U/ml fructose-bisphosphate aldolase, 5 U/ml triose-phosphate isomerase, 3 U/ml glycerol 3-phosphate dehydrogenase]	2.7.1.11	[unknown, unknown, unknown, unknown, unknown, unknown]	P30835	liver	wildtype	6-phosphofructokinase	Rattus norvegicus	35.0	7.4	D-Fructose 2,6-bisphosphate			R00756	Uni-Uni Reversible using Haldane relationship		concentration	D-Fructose 1,6-bisphosphate				-	Starch and Sucrose metabolism	D-Fructose 1,6-bisphosphate;ADP	1435758	Meléndez-Hevia E, Mateo F, Torres NV: Control analysis of rat liver glycolysis under different glucose concentrations. The substrate approach and the role of glucokinase., Mol Cell Biochem 1992 (115) , 1-9	V*(S-P/Keq)/(Ks*(1+S/Ks+P/Kp))	1113	ATP;D-Fructose 6-phosphate
2617	ATP + D-Fructose 6-phosphate = ADP + D-Fructose 1,6-bisphosphate	[ 50 mM Hepes / 10 mM sodium phosphate, 100 mM KCl, 10 mM MgCl2, 1 mg/ml trypsin inhibitor, 0.28 mM NADH, 2.5 mM phosphocreatine, 5 U/ml creatine kinase, 1 U/ml fructose-bisphosphate aldolase, 5 U/ml triose-phosphate isomerase, 3 U/ml glycerol 3-phosphate dehydrogenase,  50 mM Hepes / 10 mM sodium phosphate, 100 mM KCl, 10 mM MgCl2, 1 mg/ml trypsin inhibitor, 0.28 mM NADH, 2.5 mM phosphocreatine, 5 U/ml creatine kinase, 1 U/ml fructose-bisphosphate aldolase, 5 U/ml triose-phosphate isomerase, 3 U/ml glycerol 3-phosphate dehydrogenase]	2.7.1.11	[unknown, unknown, unknown, unknown, unknown, unknown]	P30835	liver	wildtype	6-phosphofructokinase	Rattus norvegicus	35.0	7.4	D-Fructose 2,6-bisphosphate			R00756	Uni-Uni Reversible using Haldane relationship		Km	D-Fructose 6-phosphate	1.0E-4		-	M	Starch and Sucrose metabolism	D-Fructose 1,6-bisphosphate;ADP	1435758	Meléndez-Hevia E, Mateo F, Torres NV: Control analysis of rat liver glycolysis under different glucose concentrations. The substrate approach and the role of glucokinase., Mol Cell Biochem 1992 (115) , 1-9	V*(S-P/Keq)/(Ks*(1+S/Ks+P/Kp))	1113	ATP;D-Fructose 6-phosphate
2617	ATP + D-Fructose 6-phosphate = ADP + D-Fructose 1,6-bisphosphate	[ 50 mM Hepes / 10 mM sodium phosphate, 100 mM KCl, 10 mM MgCl2, 1 mg/ml trypsin inhibitor, 0.28 mM NADH, 2.5 mM phosphocreatine, 5 U/ml creatine kinase, 1 U/ml fructose-bisphosphate aldolase, 5 U/ml triose-phosphate isomerase, 3 U/ml glycerol 3-phosphate dehydrogenase,  50 mM Hepes / 10 mM sodium phosphate, 100 mM KCl, 10 mM MgCl2, 1 mg/ml trypsin inhibitor, 0.28 mM NADH, 2.5 mM phosphocreatine, 5 U/ml creatine kinase, 1 U/ml fructose-bisphosphate aldolase, 5 U/ml triose-phosphate isomerase, 3 U/ml glycerol 3-phosphate dehydrogenase]	2.7.1.11	[unknown, unknown, unknown, unknown, unknown, unknown]	P30835	liver	wildtype	6-phosphofructokinase	Rattus norvegicus	35.0	7.4	D-Fructose 2,6-bisphosphate			R00756	Uni-Uni Reversible using Haldane relationship		Keq		1000.0		-	-	Starch and Sucrose metabolism	D-Fructose 1,6-bisphosphate;ADP	1435758	Meléndez-Hevia E, Mateo F, Torres NV: Control analysis of rat liver glycolysis under different glucose concentrations. The substrate approach and the role of glucokinase., Mol Cell Biochem 1992 (115) , 1-9	V*(S-P/Keq)/(Ks*(1+S/Ks+P/Kp))	1113	ATP;D-Fructose 6-phosphate
56581	ATP + D-Fructose 6-phosphate = ADP + D-Fructose 1,6-bisphosphate		2.7.1.11	[unknown, unknown, unknown, unknown, unknown, unknown, unknown]	P16861;P16862	-	wildtype	6-phosphofructokinase	Saccharomyces cerevisiae	-	-				R00756	unknown	AMP;D-Fructose 2,6-bisphosphate	kcat		209.6		-	s^(-1)	Glycolysis classical	ADP;D-Fructose 1,6-bisphosphate		Smallbone K, Messiha HL, Carroll KM, Winder CL, Malys N, Dunn WB, Murabito E, Swainston N, Dada JO, Khan F, Pir P, Simeonidis E, Spasić I, Wishart J, Weichart D, Hayes NW, Jameson D, Broomhead DS, Oliver SG, Gaskell SJ, McCarthy JE, Paton NW, Westerhoff HV, Kell DB, Mendes P: Smallbone2013 - Glycolysis in S.cerevisiae - Iteration 18, FEBS Lett 2013 (587) , 2832-41	PFKgR*PFKkcat*(PFK1+PFK2-abs(PFK1-PFK2))*ATP*(1-ADP*F16bP/(PFKKeq*ATP*F6P))*F6P*(1+ADP/PFKKadp+ATP/PFKKatp+F16bP/PFKKf16+PFKgR*ADP*F16bP/(PFKKadp*PFKKf16)+F6P/PFKKf6p+PFKgR*ATP*F6P/(PFKKatp*PFKKf6p))/(2*PFKKatp*PFKKf6p*(PFKL0*(1+PFKCamp*AMP/PFKKamp)^2*(1+PFKCatp*ATP/PFKKatp)^2*(1+PFKCiatp*ATP/PFKKiatp)^2*(1+F26bP*PFKCf26/PFKKf26+PFKCf16*F16bP/PFKKf16)^2/((1+AMP/PFKKamp)^2*(1+ATP/PFKKiatp)^2*(1+F26bP/PFKKf26+F16bP/PFKKf16)^2)+(1+ADP/PFKKadp+ATP/PFKKatp+F16bP/PFKKf16+PFKgR*ADP*F16bP/(PFKKadp*PFKKf16)+F6P/PFKKf6p+PFKgR*ATP*F6P/(PFKKatp*PFKKf6p))^2))	1113	ATP;D-Fructose 6-phosphate
56581	ATP + D-Fructose 6-phosphate = ADP + D-Fructose 1,6-bisphosphate		2.7.1.11	[unknown, unknown, unknown, unknown, unknown, unknown, unknown]	P16861;P16862	-	wildtype	6-phosphofructokinase	Saccharomyces cerevisiae	-	-				R00756	unknown	AMP;D-Fructose 2,6-bisphosphate	Km	ADP	0.001		-	M	Glycolysis classical	ADP;D-Fructose 1,6-bisphosphate		Smallbone K, Messiha HL, Carroll KM, Winder CL, Malys N, Dunn WB, Murabito E, Swainston N, Dada JO, Khan F, Pir P, Simeonidis E, Spasić I, Wishart J, Weichart D, Hayes NW, Jameson D, Broomhead DS, Oliver SG, Gaskell SJ, McCarthy JE, Paton NW, Westerhoff HV, Kell DB, Mendes P: Smallbone2013 - Glycolysis in S.cerevisiae - Iteration 18, FEBS Lett 2013 (587) , 2832-41	PFKgR*PFKkcat*(PFK1+PFK2-abs(PFK1-PFK2))*ATP*(1-ADP*F16bP/(PFKKeq*ATP*F6P))*F6P*(1+ADP/PFKKadp+ATP/PFKKatp+F16bP/PFKKf16+PFKgR*ADP*F16bP/(PFKKadp*PFKKf16)+F6P/PFKKf6p+PFKgR*ATP*F6P/(PFKKatp*PFKKf6p))/(2*PFKKatp*PFKKf6p*(PFKL0*(1+PFKCamp*AMP/PFKKamp)^2*(1+PFKCatp*ATP/PFKKatp)^2*(1+PFKCiatp*ATP/PFKKiatp)^2*(1+F26bP*PFKCf26/PFKKf26+PFKCf16*F16bP/PFKKf16)^2/((1+AMP/PFKKamp)^2*(1+ATP/PFKKiatp)^2*(1+F26bP/PFKKf26+F16bP/PFKKf16)^2)+(1+ADP/PFKKadp+ATP/PFKKatp+F16bP/PFKKf16+PFKgR*ADP*F16bP/(PFKKadp*PFKKf16)+F6P/PFKKf6p+PFKgR*ATP*F6P/(PFKKatp*PFKKf6p))^2))	1113	ATP;D-Fructose 6-phosphate
